()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:...
RO635(11);AR15(6)<Speaker>ST AR-15</Speaker>||:...
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:She just ran out through the door.
RO635(11)<Speaker>RO635</Speaker>;AR15(6)||:Thanks, I'll catch up with her.
RO635(11)<Speaker></Speaker>;AR15(6)||:RO rushes out of the banquet hall immediately.
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:Now, it's just you and I.
M16A1(2)<Speaker></Speaker>;AR15(6)||:M16 holds out her hand gracefully in invitation.
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:Miss AR-15, may I have this dance?
M16A1(2);AR15(6)<Speaker>ST AR-15</Speaker>||:...
M4A1(4)<Speaker>M4A1</Speaker>;AR15(6)||:Go and have some fun, 15. I'll get you two some pastries.
M4A1(4)<Speaker></Speaker>;AR15(6)||<BGM>BGM_Empty</BGM>:M4 smiles and pushes her towards M16. +ST AR-15 is left with no choice but to take M16's hand.
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||<BGM>GF_Memorial</BGM>:Here. Can you keep up with the tempo?
M16A1(2);AR15(6)<Speaker>ST AR-15</Speaker>||:Yeah.
M16A1(2)<Speaker></Speaker>;AR15(6)||:With M16 in the lead, the two Dolls dance among the flowers. +Their dresses rustle against the delicate blooms, causing them to whisper. +ST AR-15 looks up. Through the flurry of petals swirling through the sky, she sees a few clouds gilded by sunlight.
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:Would you rather stare at the ceiling than look at me?
M16A1(2);AR15(6)<Speaker>ST AR-15</Speaker>||:What you call a ceiling may look like something else entirely to me.
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:Whatever you say, as long as you have fun.
M16A1(2);AR15(6)<Speaker>ST AR-15</Speaker>||:...
M16A1(2);AR15(6)<Speaker></Speaker>||:She sighs lightly. She tears her eyes off the sky and focuses properly on the dance. +In her peripheral vision, she sees M4 beaming at her with a plate of pastries in her hands.
M16A1(2)<Speaker>M16A1</Speaker>;AR15(6)||:Don't worry about SOP-II. RO just sent an update saying that she's already captured her and is about to escort her back to the dorm. +Pack up some food for them afterwards.
M16A1(2);AR15(6)<Speaker>ST AR-15</Speaker>||:Right.
M16A1(2);AR15(6)<Speaker></Speaker>||:ST AR-15 nods expressionlessly, but deep down, she is starting to get attached to this fantasy world.
M16A1(2);AR15(6)<Speaker>ST AR-15</Speaker>||<黑屏1>:It's not so bad even if things stay this way forever...
