()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:……
NPC-PasserbyM(0)<Speaker>尤里安</Speaker>||:夏莉暈車啦？那就在補給站待一會兒吧，爸爸去附近集市買點東西，馬上回來。
pp19(0)<Speaker>pp19</Speaker>;NPC-PasserbyM(0)||:我跟著你去吧。
pp19(0);NPC-PasserbyM(0)<Speaker>尤里安</Speaker>||:這裡的集市不會出什麼事的，幫我看著夏莉和車吧。這車裡的東西可野得很，沒人看著容易出事。
pp19(0)<Speaker>pp19</Speaker>;NPC-PasserbyM(0)||:好。
pp19(0);NPC-Shelley(0)<Speaker>夏莉</Speaker>||:那我等著爸爸！
NPC-Shelley(0)<Speaker></Speaker>||:尤里安抱了一下女兒，女兒則響亮地親了一口他的臉頰。+短暫的溫存之後，尤里安離開了。
pp19(0)<Speaker>pp19</Speaker>;NPC-Shelley(0)||:夏莉，你見過其他像我這樣的姐姐嗎？
pp19(0);NPC-Shelley(0)<Speaker>夏莉</Speaker>||:見過哦！在出發前就見過了。
pp19(0)<Speaker>pp19</Speaker>;NPC-Shelley(0)||:出發前？說的那個姐姐長什麼樣子？
pp19(0);NPC-Shelley(0)<Speaker>夏莉</Speaker>||:嗯……很淺很淺的紫色頭髮，黑白的衣服，背著一個很大的長挎包。+纖纖細細的，好漂亮，像仙女……
pp19(0)<Speaker>pp19</Speaker>;NPC-Shelley(0)||:哇，聽起來真像個仙女。你看到她到哪裡去了？
pp19(0);NPC-Shelley(0)<Speaker>夏莉</Speaker>||:她到我們車後面去了。+感覺好像看錯了一樣，一閃就不見了。
pp19(0)<Speaker>pp19</Speaker>;NPC-Shelley(0)||:說不定夏莉沒有看錯呢。我們去檢查一下吧？
NPC-Shelley(0)<Speaker>夏莉</Speaker>||<BGM>BGM_Empty</BGM><黑屏1>:好！
()||<黑屏2><BIN>86</BIN><BGM>BGM_Room</BGM>:兩人說笑著從補給站的休息區離開，來到卡車邊。+除了生態循環裝置運作的聲音外，卡車車廂處聽不到其他的聲音。
NPC-Shelley(0)<Speaker>夏莉</Speaker>||:看起來不像是有人的樣子呢……
pp19(0)<Speaker>pp19</Speaker>;NPC-Shelley(0)||:來，夏莉，我給你變個魔法。
pp19(0);NPC-Shelley(0)<Speaker>夏莉</Speaker>||:魔法？
pp19(0)<Speaker>pp19</Speaker>||:嗯。魔法的第一要務，就是把相信的事情變成現實——
pp19(0)<Speaker>pp19</Speaker>||<黑屏1>:<Size=55>「出來吧，AK Alfa！我知道你在這裡！」</Size>
