()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:……
NPC-handyman(0)<Speaker>鎖匠</Speaker>||:啊？談判這樣的細活兒，我可做不到！
Welrod(6)<Speaker>維爾德</Speaker>||:其他各位看起來也都不太敢去。+米希亞，你是這裡的代表，總不能讓我一個人去吧？
sub2000(5)<Speaker>米希亞</Speaker>||:……那就一起去。+先說好，有什麼事的話，我可沒辦法應付，得全靠你了。
()<Speaker></Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:維爾德笑了笑，拉著她向城郊出發。
()<Speaker></Speaker>||<BIN>166</BIN><黑屏2><BGM>BGM_Hello</BGM>:……+一個小時後，她們站在負責公司的門前。
Welrod(0)<Speaker>維爾德</Speaker>||:你好，我們是來應聘的。
NPC-Bodyguard1(0)<Speaker>保安</Speaker>;Welrod(0)||:啊，是預約的維爾德對吧。你旁邊這位是？
NPC-Bodyguard1(0);Welrod(0)<Speaker>維爾德</Speaker>||:她叫米希亞。
NPC-Bodyguard1(0)<Speaker>保安</Speaker>;Welrod(0)||<BGM>BGM_Empty</BGM>:米希亞？
NPC-Bodyguard1(0)<Speaker></Speaker>;Welrod(0)||:聽到這個名字，保安露出了微妙的表情。
NPC-Bodyguard1(0)<Speaker>保安</Speaker>||<黑屏1>:請二位在大堂稍等一下。
()<Speaker></Speaker>||<BIN>139</BIN><黑屏2><BGM>BGM_Room</BGM>:保安匆匆離開了。
sub2000(5)<Speaker>米希亞</Speaker>||:那個，維爾德……
sub2000(5);Welrod(0)<Speaker>維爾德</Speaker>||:怎麼了？你怎麼坐立不安的。+別怕，這裡的人類很友善，我提前打聽過，他們歡迎人形雇員。
sub2000(5)<Speaker>米希亞</Speaker>;Welrod(0)||:不是……我得先出去一趟，馬上回來。
sub2000(5);Welrod(0)<Speaker>維爾德</Speaker>||:你去哪兒？等等……
Welrod(0)<Speaker></Speaker>||:不等維爾德拉住她，米希亞就匆匆地從公司正門離開了。
Welrod(0)<Speaker>維爾德</Speaker>||:什麼啊，忽然就走了……
NPC-Powell(0)<Speaker>西裝革履的人</Speaker>||:你好，維爾德小姐。+請問你是米希亞大人的同伴嗎？
NPC-Powell(0);Welrod(0)<Speaker>維爾德</Speaker>||:米希亞大人？我的確是米希亞的同伴。
NPC-Powell(0)<Speaker>西裝革履的人</Speaker>;Welrod(0)||:那太好了，請在這裡稍坐片刻。+在米希亞大人回來之前，我們先在這裡聊聊吧。
NPC-Powell(0);Welrod(0)<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:維爾德有些疑惑，但仍然依言坐下。
NPC-Powell(0)<Speaker>西格瑪</Speaker>;Welrod(0)||<BGM>m_avg_labyrinth</BGM>:請容我自我介紹一下。我是人形天使教的司教之一，你可以叫我西格瑪。
NPC-Powell(0);Welrod(0)<Speaker>維爾德</Speaker>||:……
NPC-Powell(0)<Speaker>西格瑪</Speaker>;Welrod(0)||:不必擺出這種表情，我知道你前幾天保護了離開教派的德爾塔，這沒什麼。
NPC-Powell(0);Welrod(0)<Speaker>維爾德</Speaker>||:你們對米希亞叫大人，難道說……
NPC-Powell(0)<Speaker>西格瑪</Speaker>;Welrod(0)||:是的，米希亞大人是我們的教主，也是我們絕對的領導者。+她擁有強大的計算力，每每在迷茫時指引我等，尋找一條霧中的明路。
NPC-Powell(0);Welrod(0)<Speaker>維爾德</Speaker>||:<color=#A9A9A9>怎麼會……她居然會是教主？！</color>+我可沒看出她有那麼聰明。
NPC-Powell(0)<Speaker>西格瑪</Speaker>;Welrod(0)||:那是曾經的事。+從兩年前開始，她不再對我們有求必應，甚至故意下達錯誤的命令。+我等認為這是她沾染太多凡塵的緣故，故而，我們準備為她舉辦淨化的儀式。
NPC-Powell(0);Welrod(0)<Speaker>維爾德</Speaker>||:我聽不懂你在說什麼。
NPC-Powell(0)<Speaker>西格瑪</Speaker>;Welrod(0)||:我等認為米希亞大人需要系統升級。
NPC-Powell(0);Welrod(0)<Speaker>維爾德</Speaker>||:系統升級應該是好事吧。
NPC-Powell(0)<Speaker>西格瑪</Speaker>;Welrod(0)||:的確如此。
NPC-Powell(0);Welrod(0)<Speaker>維爾德</Speaker>||:但是米希亞卻不願意。她逃走了，連德爾塔也一起走了。+那個升級到底是什麼？
NPC-Powell(0)<Speaker>西格瑪</Speaker>;Welrod(0)||:剔除不潔的部分，改裝普通的部分，讓她成為完全的米希亞。+這是好事，她卻十分抗拒，我對此深表遺憾。
NPC-Powell(0);Welrod(0)<Speaker>維爾德</Speaker>||:如果她不願意，為什麼要這麼做？
NPC-Powell(0)<Speaker>西格瑪</Speaker>;Welrod(0)||:世界上又有多少事是我們不願意，就能不做的呢？+人類也是，人形也是，大家或多或少被其他人的希望驅動著向前。+人類從小會接受家人的願望，人形從出生時就帶著設計意圖。+米希亞大人也一樣，你也一樣。+你是為什麼而生的？
NPC-Powell(0);Welrod(0)<Speaker>維爾德</Speaker>||:……我為了正義而生。
NPC-Powell(0)<Speaker>西格瑪</Speaker>;Welrod(0)||:那麼，讓米希亞大人回歸，指引我們繼續前行，這就是我們的正義。+你能幫我們履行正義嗎，維爾德小姐？
NPC-Powell(0);Welrod(0)<Speaker>維爾德</Speaker>||:我……
NPC-Powell(0)<Speaker>西格瑪</Speaker>||<BGM>BGM_Empty</BGM>:我希望你能勸勸米希亞大人——+你看，她這樣完全聽不進去我們的話啊。
()<Speaker></Speaker>||<BGM>BGM_Danger</BGM>:順著西格瑪的目光，維爾德站起身看向大廳門前。+米希亞和眾多營地裡的人形被牢牢捆縛著運進了大廳。
NPC-Powell(0)<Speaker>西格瑪</Speaker>||:抱歉，採取這樣粗魯又籠統的手段，但我認為它們也是必要的。+那麼，請各位在這裡慢慢談心吧。
()<Speaker></Speaker>||:說著，西格瑪向米希亞行了一禮，離開了大廳。+螢藍色的虛幻簾幕從上方落下，隔絕了內外。
Welrod(0)<Speaker>維爾德</Speaker>||<SE1>RunStep</SE1>:等等！
NPC-Powell(0)<Speaker>西格瑪</Speaker>;Welrod(0)||:啊——請不要再往前了，維爾德小姐。+這個防壁是專門對人形使用的數據流防壁，如果強行接觸的話，會熔毀你的晶片。+你是格里芬的人形，我還不想因此被格里芬的大人物們記恨。
Welrod(0)<Speaker>維爾德</Speaker>||:嘖……！
()<Speaker>掃掃</Speaker>||:嗚嗚，維爾德……我們在打工，忽然就被抓過來了！
NPC-handyman(0)<Speaker>鎖匠</Speaker>||:這都是什麼事兒啊！+米希亞，怎麼搞的？你以前是他們的頭兒？
sub2000(2)<Speaker>米希亞</Speaker>||:……
()<Speaker></Speaker>||<黑点1><BGM>BGM_Empty</BGM>:米希亞沉默著，無論維爾德怎麼問都不回話。+維爾德只能先把人形們鬆了綁，就這樣一路僵持到夜晚。
()<Speaker>/Speaker>||<BIN>139</BIN><Night><黑点2><BGM>m_avg_tension</BGM>:眼看米希亞沒有交流的打算，維爾德也只能坐下，閉上眼睛開始梳理數據。+然而不過幾分鐘，她便被細微的異響驚醒。+她睜開眼睛，正看到米希亞站起身，想去摸那虛幻的防壁。
()<Speaker></Speaker>||<SE1>AVG_lifttable</SE1>:聽到維爾德的暴喝聲，米希亞也立刻加快速度，向防壁衝過去。+來不及多想，維爾德全力衝刺，趕在她摸到前按住了她。
sub2000(2)<Speaker>米希亞</Speaker>||:放開我！
()<Speaker>掃掃</Speaker>||:米希亞……維爾德？！呀啊——
Welrod(0)<Speaker>維爾德</Speaker>||:你到底在發什麼瘋！+你不是這裡的教主大人嗎，你怕什麼？！
sub2000(2)<Speaker>米希亞</Speaker>;Welrod(0)||:我根本不是這裡的教主！誰愛是米希亞誰就是，和我沒有關係！
sub2000(2);Welrod(0)<Speaker>維爾德</Speaker>||:別任性了，我們必須想想怎麼控制你的信徒——
sub2000(4)<Speaker>米希亞</Speaker>;Welrod(0)||:我控制不住！我根本不是米希亞，我怎麼可能控制得住？！
sub2000(4);Welrod(0)<Speaker>維爾德</Speaker>||:……什麼意思？
sub2000(4)<Speaker>米希亞？</Speaker>;Welrod(0)||:我……我只是他們找來的一個冒牌貨……我只是個瑜伽人形啊……
sub2000(4);Welrod(0)<Speaker>維爾德</Speaker>||:……你說什麼？
sub2000(4)<Speaker>米希亞？</Speaker>;Welrod(0)||:維爾德，你是格里芬的戰術人形，遠比我要真實和強大……+你根本不知道我面臨的困境。+你憑什麼享受這些？又憑什麼自說自話地要幫助我們？
sub2000(4);Welrod(0)<Speaker>維爾德</Speaker>||:……抱歉。就算你這麼說了，我也沒法說我能理解你。+就像你說的，我本來就很強，而且又有個好上司。
sub2000(4);Welrod(0)<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:在那一刻，維爾德下定了決心。
sub2000(4);Welrod(0)<Speaker>維爾德</Speaker>||<BGM>BGM_Wake</BGM>:雖然西格瑪說，幫你升級才是正義，我也覺得有道理……
sub2000(2)<Speaker>米希亞？</Speaker>;Welrod(0)||:你*消音*的——
sub2000(2);Welrod(0)<Speaker>維爾德</Speaker>||:你罵我可以，聽我說完。+我覺得他說的有道理，那是他的正義。我想送你去警察局，那是我的正義。+但是……這些都不是你的正義。我們再怎麼自說自話，對你來說也是不對的。
sub2000(2)<Speaker>米希亞？</Speaker>;Welrod(0)||:我已經聽膩這些話了，直說吧，你想做什麼？
sub2000(2);Welrod(0)<Speaker>維爾德</Speaker>||:我要實現你的正義，米希亞。+我想帶你們逃出去，到黃區去。+就像我之前的計劃，我們可以在那裡生活。
sub2000(2)<Speaker>米希亞？</Speaker>;Welrod(0)||:別說大話了！+哪怕是米希亞本人就在這裡，也未必就能突破出去，更何況你只是打仗的精英人形？
sub2000(2);Welrod(0)<Speaker>維爾德</Speaker>||:有辦法，你聽我說。
sub2000(2)<Speaker>米希亞？</Speaker>;Welrod(0)||:……
NPC-PasserbyF(0)<Speaker>掃掃</Speaker>;Welrod(0)||:米希亞，我想聽……維爾德很有辦法的。
sub2000(2)<Speaker>米希亞？</Speaker>;Welrod(0)||:……你說吧。
sub2000(2);Welrod(0)<Speaker>維爾德</Speaker>||:製造出資訊流的肯定也是機器，能把我們弄到死機的東西，自己也可能會死機。+如果各位願意把全部的記憶都拷貝給我一份的話，我可以試試製造出類似這層防壁的資訊流，和這裡的防禦措施硬碰一下，爭取把它停下來，然後我們逃跑。
sub2000(2)<Speaker>米希亞？</Speaker>;Welrod(0)||:聽起來不太可行……
sub2000(2);Welrod(0)<Speaker>維爾德</Speaker>||:這是我們唯一的機會。+如果逃不出去的話，我們只能在這裡等著，你會被改造，變成你不想成為的樣子。+如果我們賭成功了，我們就能去黃區邊緣，重新建立起營地。
sub2000(2)<Speaker>米希亞？</Speaker>;Welrod(0)||:我……
sub2000(2);Welrod(6)<Speaker>維爾德</Speaker>||:大家都已經學會求職了，基礎數據裡也有種花草的辦法。+如果你還害怕，你可以考慮和我回格里芬，我介紹你入職。+我們的指揮官是一個非常好的人，以心換心，平等地和我們交往。+那裡不會有人把你當做神像，你會過得很好。
sub2000(2)<Speaker>米希亞？</Speaker>;Welrod(6)||:……你呢？這種程度的數據流，不會燒壞你的晶片嗎？
sub2000(2);Welrod(6)<Speaker>維爾德</Speaker>||:我可是格里芬的維爾德，為了正義而生的人形。
sub2000(2)<Speaker>米希亞？</Speaker>;Welrod(6)||:別開玩笑！
Welrod(6)<Speaker>維爾德</Speaker>||:嗯，不會的。安心吧。+不過，以防萬一……你還有空餘的內存嗎？+我得把這段時間的記憶拷貝一份給你，防止丟失。
()<Speaker></Speaker>||<黑屏1>:米希亞點了點頭。+在她和維爾德交換數據後，人形們依次上前和維爾德建立連接，將自己的記憶傳輸過去。
()<Speaker></Speaker>||<黑屏2><BIN>72</BIN><黑屏1><BGM>m_avg_hope</BGM>:……+維爾德閉上了眼睛。+巨量的資訊充斥著她的雲圖，將她的內存占滿，她不得不卸掉一些現在用不到的功能，然後緩緩地抬起手，去觸碰面前的防壁。
()<Speaker></Speaker>||<黑屏2><BIN>247</BIN>:資訊流之間發生碰撞，防壁劇烈地波動起來，如同沸水般狂亂地湧動——
NPC-PasserbyF(0)<Speaker></Speaker>||:她是掃掃，一個普通的掃地機器人；
NPC-handyman(0)<Speaker></Speaker>||:她也是鎖匠，一個修理同類為生、最後落伍被拋棄的機械體；
()<Speaker></Speaker>||<白屏1>:她是廚師，是接待者，是米希亞，是維爾德，是每一位渴望著生存下去的人形。
()<Speaker></Speaker>||<白屏2><BIN>249</BIN><SE1>AVG_Broken_Glass</SE1>:集中的資訊擊破了防壁，虛幻的牢籠終於潰散，化作點點碎光。
sub2000(2)<Speaker>米希亞？</Speaker>||:維爾德！你還好嗎？
Welrod(0)<Speaker>維爾德</Speaker>||<SE1>AVG_whitenoise</SE1><黑屏1>:還好，我們快走。
()<Speaker></Speaker>||<黑屏2><BIN>84</BIN><BGM>BGM_Empty</BGM>:……+走著，走著。+只是在往預定的方向前行。
()<Speaker>掃掃</Speaker>||<BGM>BGM_Sunshine</BGM>:嗚嗚……我走不動了……
Welrod(6)<Speaker>維爾德</Speaker>||<SE1>AVG_whitenoise</SE1>:抱歉，再多堅持一下吧，掃掃。+再過一小會兒我們就到了，我保證。
NPC-PasserbyF(0)<Speaker>掃掃</Speaker>;Welrod(6)||:那裡真的很安全、很好嗎？
Welrod(6)<Speaker>維爾德</Speaker>||<SE1>AVG_whitenoise</SE1>:嗯，是很安全很自由的地方。+你可以在那裡幫廚師繼續搖發電機，也可以做人類的食物。
NPC-PasserbyF(0)<Speaker>掃掃</Speaker>;Welrod(6)||<黑屏1>:那，那掃掃要堅持……
()<Speaker></Speaker>||<黑屏2><BIN>86</BIN>:走著，走著。+只是在向著希望前進。
NPC-handyman(0)<Speaker>鎖匠</Speaker>||:麻煩了，電量有點不夠啊……+維爾德，還得要多久啊？
Welrod(0)<Speaker>維爾德</Speaker>||<SE1>AVG_whitenoise</SE1>:沒多久，現在停下來就前功盡棄了，鎖匠。+如果想節約能源的話，我扶你走一會兒吧。
NPC-handyman(0)<Speaker>鎖匠</Speaker>;Welrod(0)||<黑屏1>:害，這是什麼話！+我還沒老化到那個地步，我自己走。
()<Speaker></Speaker>||<黑屏2><BIN>187</BIN>:走著，走著……終於，維爾德停下了腳步。+越過她窄小的肩膀，人形們終於看到了那片被許諾的地方。
sub2000(5)<Speaker>米希亞?</Speaker>||:我們到了！維爾德，我們……+……維爾德？
Welrod(8)<Speaker>維爾德</Speaker>||<BGM>BGM_Empty</BGM>:……
Welrod(8)<Speaker></Speaker>||<BGM>BGM_Sad</BGM>:維爾德沒有發出聲音，只是站在原處。+人形們終於感覺到了異常，她們繞到正面，伸手在維爾德的面前晃動，但維爾德仍然一動不動地凝望著終點。
NPC-PasserbyF(0)<Speaker>掃掃</Speaker>||:好奇怪，維爾德身上有股糊味……
sub2000(2)<Speaker>米希亞</Speaker>||:……+她騙了我們……
()<Speaker></Speaker>||:望著維爾德無神的眼睛，米希亞明白了。+過載的資訊流對維爾德來說一樣致命，即使是精英人形，在能燒壞伺服器的資訊流裡也不可能安然無恙。+她很清楚這一點，但仍舊這麼做了。+不能接受任何發生在眼前的不平，一定要解決能夠解決的所有苦難，即使犧牲自己也是一樣。+維爾德正是以此為原則一直奔走，直到燒壞的內存再也無法支撐行動。
()<Speaker>掃掃</Speaker>||<BGM>BGM_Empty</BGM>:嗚……維、維爾德……
()<Speaker>廢棄人形之一</Speaker>||<BGM>BGM_Victory</BGM>:我們不能停在這裡！把維爾德帶上，到我們的新營地裡去！
NPC-handyman(0)<Speaker>鎖匠</Speaker>||:是啊，得先把她帶進去！+你還有力氣走嗎，掃掃？
NPC-handyman(0)<Speaker>掃掃</Speaker>||:有……我還有一點電能……
NPC-handyman(0)<Speaker>鎖匠</Speaker>||:那就好，我們要帶著維爾德的希望開始新生活，還要研究出修好她的辦法！+米希亞，你去哪兒啊？
NPC-handyman(0);sub2000(2)<Speaker>米希亞？</Speaker>||:憑我們不可能做到的。
NPC-handyman(0)<Speaker>鎖匠</Speaker>;sub2000(2)||:你怎麼能這麼洩氣？！
NPC-handyman(0);sub2000(2)<Speaker>米希亞？</Speaker>||:她和我們不一樣，她是有歸處的人形。+當然，我們從這一刻開始也有了，所以才不能讓她受到這麼不公平的情況。
NPC-handyman(0)<Speaker>鎖匠</Speaker>;sub2000(2)||:你該不會想……喂，你可是被那幫人類追著要抓的，這太危險了！
NPC-handyman(0);sub2000(5)<Speaker>米希亞？</Speaker>||:那也是我該做的，我有她的記憶備份。+她為我們帶來了希望和家，現在輪到我為她做點什麼了。+你們留在這裡，我自己去就好。
NPC-handyman(0)<Speaker>鎖匠</Speaker>;sub2000(5)||:喂，米希亞……
sub2000(5)<Speaker>米希亞？</Speaker>||:我不會放棄自己的。至少，我得憑自己的力量做到一件事。
()<Speaker></Speaker>||<黑屏1>:曙光刺破重重雲層，太陽從遙遠的地平線升起。+背對明亮的世界，米希亞向著她選擇的方向邁出了腳步。
