()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:……
M4 SOPMOD II(3)<Speaker></Speaker>;M16A1(1)||<SE1>Rope</SE1>:M16A1は腰辺りに突然大きな衝撃を感じた。+両腕でがっちりとM16の腰をロックしたSOP IIは、//n有無を言わさず彼女を持ち上げた。
M4 SOPMOD II(3);M16A1(1)<Speaker>M16A1</Speaker>||:な、なんだぁ！？
M4 SOPMOD II(3);M16A1(1)<Speaker></Speaker>||:突如異常な行動に出た仲間に対し、M16は少しの間驚いたものの、//n困惑の表情を浮かべるだけだった。+SOP IIから漂ってくる濃い酒の匂いが事の次第を告げる――SOP IIは酔っているのだ。+M16A1は時折顔を覗かせるサクランボの香りから、//n彼女の飲んだ酒の種類すら見抜いていた。
M4 SOPMOD II(3);M16A1(1)<Speaker>M16A1</Speaker>||:SOP II、お前なにしてるんだ？
M4 SOPMOD II(3);M4A1(7)<Speaker>M4A1</Speaker>||:SOP II、あなた何をしてるの！
M4 SOPMOD II(1)<Speaker>M4 SOPMOD II</Speaker>||:絶対行かせない――って、あれ？また戻ってきた……
()<Speaker></Speaker>||<SE1>RunStep</SE1>:M16が怪訝な顔をしていると、SOP IIは//n口に緑色のビスケットを放り込み、逆方向へと走っていった。
M4A1(7)<Speaker>M4A1</Speaker>||:SOP II――！+あぁ、もう追いつけない……
M16A1(1)<Speaker>M16A1</Speaker>;M4A1(7)||:安心しろよ、M4。//n他のやつが追いかけてくれるさ。
M16A1(1);M4A1(7)<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:M16が慰めるようにM4の肩を叩くと、彼女はすぐにきっと彼女を睨みつけた。+ほっそりとした眉はきつく寄せられ、//n優しかった目つきも鋭く変わっている。+――M16は瞬時に悟った、自らの妹が復讐を始めたのだと。
M16A1(1)<Speaker>M16A1</Speaker>;M4A1(7)||:こんばんは。そのドレス、似合ってるじゃないか。
M16A1(1);M4A1(6)<Speaker>M4A1</Speaker>||:ありがとうございます。
M16A1(1)<Speaker>M16A1</Speaker>;M4A1(6)||:……+<color=#A9A9A9>冷たいなぁ……まぁ怒ってるんだろうけど。</color>+これには訳があるんだが、聞きたいか？
M16A1(1);M4A1(7)<Speaker>M4A1</Speaker>||:……
M16A1(1);M4A1(7)<Speaker></Speaker>||<BGM>GF_Memorial</BGM>:M16A1の想像に反し、M4からの酷い説教が飛んでくることはなかった。+M16は彼女の瞳の中にかつての自分の姿を見つけた。+全てが元に戻ったかのようだ。//nだが二人にははっきりと分かっている。+遠くまで来た今の二人が戻ることはない。それに、戻る必要も。
M16A1(1)<Speaker>M16A1</Speaker>;M4A1(7)||:……M4？
M16A1(1);M4A1(7)<Speaker>M4A1</Speaker>||:私……すごい長い間姉さんに会ってなかった気がするの。+数日前に会ったばかりなのに。
M16A1(1)<Speaker>M16A1</Speaker>;M4A1(7)||:あ……ははっ。+こっちのほうが馴染み深いだろ？
M16A1(1);M4A1(8)<Speaker>M4A1</Speaker>||:懐かしい。+初めて会った頃みたい。
M16A1(1)<Speaker>M16A1</Speaker>;M4A1(8)||:もう怒ってないか？
M16A1(1);M4A1(6)<Speaker>M4A1</Speaker>||:もう一度言ったら、遅刻したことにしますよ。
M16A1(1)<Speaker></Speaker>;M4A1(6)||:舞曲の柔らかな旋律が響き渡る。+M16A1はM4へ手を伸ばすと、彼女に向けウインクをした。
M16A1(1)<Speaker>M16A1</Speaker>;M4A1(6)||:そこまで遅くもなかったみたいだな。+Shall we dance?
M4A1(7)<Speaker>M4A1</Speaker>||:もちろんです。
()<Speaker></Speaker>||:M4はM16の手を取ると、二人でダンスフロアに足を踏み出した。+曲が終わり、M4が離れると、M16はAR-15に手を差し出した。
AR15(3)<Speaker>ST AR-15</Speaker>||:私を？
M16A1(1)<Speaker>M16A1</Speaker>||:久々の再開だからな。
()<Speaker></Speaker>||:回り、回る。スカートの裾がそれに合わせて舞い踊る。+M16A1はAR小隊のメンバー全員と一曲踊ると、//n最後に、手を指揮官の前に差し出した。
M16A1(1)<Speaker>M16A1</Speaker>||:さ、指揮官。+私たちの再開を祝って、あとで一杯一緒にどうだ？
M16A1(1)<Speaker>指揮官</Speaker>||:……
M16A1(1)<Speaker>M16A1</Speaker>||:何を躊躇ってるんだ？気遣いあう間柄じゃないだろ？
M16A1(1)<Speaker></Speaker>||:そう聞きつつも、彼女は既に指揮官の手を握っている。//nそして新しい曲が始まると同時に、フロアへと躍り出た。
M16A1(1)<Speaker>M16A1</Speaker>||:ああは言ったが、私もこんな日が来るとは思っていなかった。//nこうしてあんたと再会して、踊るなんて尚更だ。+ダンス、なかなか上手いだろ？+あんたが人形と踊る時、男女どちらのパートなのかは分からないが、//n私は男のほうしか踊れないんだ。合わせてくれると助かる。
M16A1(1)<Speaker></Speaker>||:彼女は指揮官の手を引き、フロア中央まで導いた。+スポットライトの下で、M16A1は指揮官に柔和な笑みを見せる。
M16A1(1)<Speaker>M16A1</Speaker>||:共に厳しい戦いを乗り越え、平和な今、共に踊れることを、私は嬉しく思う。
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:舞曲が終わると、M16A1は指揮官の手を握る力を緩め、//n悠然とフロアの端に向かって歩き出した。
M16A1(1)<Speaker>M16A1</Speaker>||<BGM>BGM_Moon</BGM>:どうして踊らないんだ？
M16A1(1);OTs14(6)<Speaker>OTs-14</Speaker>||:ここにいるのも悪くないのよ？
M16A1(1)<Speaker>M16A1</Speaker>;OTs14(6)||:一緒に踊るか？
M16A1(1);OTs14(6)<Speaker>OTs-14</Speaker>||:いえ、私はここで見ていたいの。
M16A1(1)<Speaker></Speaker>;OTs14(6)||:M16A1も無理強いせずに、//n彼女とステージの端に寄りかかりながらダンスを眺めた。
M16A1(1)<Speaker>M16A1</Speaker>;OTs14(6)||:何を見てるんだ？
M16A1(1);OTs14(6)<Speaker>OTs-14</Speaker>||:あなたには何が見えてる？
M16A1(1)<Speaker>M16A1</Speaker>;OTs14(6)||:私には平和と笑顔が見える。お前は？
M16A1(1);OTs14(6)<Speaker>OTs-14</Speaker>||:あなたと似たようなものね。
M16A1(1)<Speaker>M16A1</Speaker>;OTs14(6)||:きっと違うんじゃないか？+分析モジュールに、性格の設定、それと経験してきたことも……
M16A1(1);OTs14(6)<Speaker>OTs-14</Speaker>||:そうね。けど似通ってる部分ってあるものよ。+好きな友達と家族、それに他の人たちと、//n呑気に踊って、美味しいもの食べて、いいお酒を飲む。+ただ見てるだけだと、//nこれまでの戦いが無駄骨を折ったように思えてこない？
M16A1(1)<Speaker>M16A1</Speaker>;OTs14(6)||:お前は他人を理解するのが得意なんだろ？
M16A1(1);OTs14(6)<Speaker>OTs-14</Speaker>||:隊長だもの。
M16A1(1)<Speaker>M16A1</Speaker>;OTs14(6)||:そうだな……//n平和と大切な人の笑顔より大切なものなんてあるのか？+私はそれらを守るためなら、この身なんてこれっぱかしも惜しくはない。
M16A1(1);OTs14(6)<Speaker>OTs-14</Speaker>||:自分のことをもう少し大切にしたほうがいいわよ。+けど、あなたから感動的な言葉が聞けるなんて珍しいわね。//nいつも戦術がどうとかばかりだから。
M16A1(1)<Speaker>M16A1</Speaker>;OTs14(6)||:AR-15と間違えてるんじゃないか？
M16A1(1)<Speaker></Speaker>;OTs14(6)||:二人は同時に笑い出した。
M16A1(1)<Speaker>M16A1</Speaker>;OTs14(6)||:平和に乾杯。
OTs14(6)<Speaker>OTs-14</Speaker>||:乾杯。
()<Speaker></Speaker>||:グラスとグラスをぶつけると、二人は一口に飲み干した。
NPC-Kalin(1)<Speaker>カリーナ</Speaker>||:皆さんこちらに注目してください～～！+パーティーはいかがでしたか～？
NPC-Kalin(1)<Speaker>人形たち</Speaker>||:楽しかった――！！
NPC-Kalin(1)<Speaker>カリーナ</Speaker>||:では、最後の催し――今晩限定の写真展に移ります！+この催しではKSVKさんとM200さんがカメラに収めた、//nこのパーティーの準備から現在に至るまでの数々の瞬間が展示されます。+是非、自分の姿を見つけてみてくださいね！+鑑賞が終わったら、お気に入りの一枚への投票も忘れずに！
OTs14(6)<Speaker>OTs-14</Speaker>||:へぇ、そんなのもあったのね。
M16A1(1)<Speaker>M16A1</Speaker>;OTs14(6)||:……
M16A1(1);OTs14(6)<Speaker>OTs-14</Speaker>||:M16？
M16A1(1)<Speaker>M16A1</Speaker>||:欲しい写真を見つけたからフィルムを貰ってくる！
()<Speaker></Speaker>||:グローザの返答を待たず、M16は写真の下に書かれていたカメラマン、//nKSVKのほうへと向かっていった。+外から戻ってきたばかりの彼女に、//nM16は大股で詰め寄ると、目の前に立ちふさがった。
KSVK(9)<Speaker>KSVK</Speaker>||:M16……？
M16A1(1)<Speaker>M16A1</Speaker>;KSVK(9)||:AR小隊の写真のデータ、私に貰えないか？
M16A1(1);KSVK(9)<Speaker>KSVK</Speaker>||:もちろん。記念すべき思い出は共有されてしかるべきだからな。+後ろの者たちもそう思うだろう？
M16A1(1)<Speaker>M16A1</Speaker>;KSVK(9)||<BGM>BGM_Empty</BGM>:……
M16A1(1)<Speaker></Speaker>;KSVK(9)||<BGM>BGM_Sunshine</BGM>:M16が振り返ると、AR小隊の四人が立っていた。+五人は互いをしばらくの間見つめ合っていたが、//nAR-15を皮切りに、他の四人とKSVKも笑い出した。
M16A1(1);KSVK(9)<Speaker>KSVK</Speaker>||:よし、勢ぞろいしているのだから、集合写真でもどうだ？
AR15(3)<Speaker>ST AR-15</Speaker>||:私は……
M4 SOPMOD II(1)<Speaker>M4 SOPMOD II</Speaker>||:いいよ！
()<Speaker></Speaker>||:AR小隊の面々は一通り騒ぎ立てると、やっとのことでポーズをとった。+M4の肩を抱いたM16A1は、AR小隊のメンバーによって、//n中央へと押しやられ、少しの間きょとんとした。
M16A1(1)<Speaker>M16A1</Speaker>||:<color=#00CCFF>M4の言った通り、こうして一緒に集まれるとは夢のようだ……</color>+<color=#00CCFF>そうだ。私はこの時間が一秒でも長く続くのであれば、どんな対価でも払うと……</color>
KSVK(9)<Speaker>KSVK</Speaker>||:では撮るぞ。3、2――
()<Speaker></Speaker>||:KSVKの声で思考が引き戻される。//nM16はカメラを見据え、自然な笑みをこぼした。
M16A1(1)<Speaker>M16A1</Speaker>||:1。
()<Speaker></Speaker>||<黑屏1><SE1>AVG_The_Division_Camera</SE1>:「カシャ」。
