()||<BIN>9</BIN><黑屏1>0,10</黑屏1>:
()<Speaker>指揮官</Speaker>||:……+うん、悪くない考えだね。+先遣調査班の任務進捗に問題はなさそうってことでいいかな？
Lewis(2)<Speaker>ルイス</Speaker>||:まさしく、先遣調査班は今のところすべてが順調だよ！+R93もすでに目標区域に入って捜索を開始してくれてるし！+ただ、個人的にちょっと困ったことがあって……
()<Speaker>指揮官</Speaker>||:それってどんな？
()<Speaker></Speaker>||:すると、ルイスは突然うつ伏せになり、//n背中を指揮官の方へと向けた。
Lewis(2)<Speaker>ルイス</Speaker>||:日焼け止めを塗ってたんだけど、背中の方がなかなかうまく塗れなくて……+だから指揮官、手伝ってくれる？
()<Speaker>指揮官</Speaker>||:……+後でR93が戻ってきた時にでもやってもらえばいいんじゃないかな。
()<Speaker></Speaker>||:そのまま、他のチームの様子を見に行こうと歩き出したその時――+ルイスが指揮官の足にしがみついた……
Lewis(2)<Speaker>ルイス</Speaker>||:もしあたしが日に焼けたら、99%の確率でメンタルが崩壊しちゃうよ。あたしのメンタルモデルの計算がそう割り出してる。
()<Speaker>指揮官</Speaker>||:……ルイス、離してくれ。
Lewis(2)<Speaker>ルイス</Speaker>||:数時間後、この誰もいないビーチの上に、日に焼けてメンタルが崩壊した人形が一人ぽつんと横たわっていることになるだろうね……
()<Speaker>指揮官</Speaker>||:……+はいはい、分かったから……+日焼け止めをちょうだい……
Lewis(2)<Speaker>ルイス</Speaker>||:指揮官は今日もかっこいいね！+（なぜかどこか殺気を感じるけど……）
()<Speaker></Speaker>||:ルイスは再びビーチパラソルの下で横になり、指揮官は彼女に日焼け止めを塗ってあげた。+心なしか、指揮官の両手が若干震えているように思える。
()<Speaker>指揮官</Speaker>||:終わったよ。+引き続き任務のほうをよろしくね。
Lewis(2)<Speaker>ルイス</Speaker>||:ありがとう指揮官！+お返しに、あたしも指揮官にも日焼け止め塗ってあげるね。+ささ、どうぞこちらへ～
()<Speaker>指揮官</Speaker>||:そ、それは大丈夫！+他にも用事が……
Lewis(2)<Speaker>ルイス</Speaker>||:すぐ終わるって。+そんなに遠慮しなくたって……+（それにしてもなんでまた殺気を感じるんだろう……？）
()<Speaker>指揮官</Speaker>||:本当に大丈夫だって！+ほら、ウキが動いてるよ！
Lewis(2)<Speaker>ルイス</Speaker>||:えっ、本当に？！！！
()<Speaker></Speaker>||:ルイスの目がウキの方に向いた瞬間、指揮官は脱兎の如く逃げ出した。
Lewis(2)<Speaker>ルイス</Speaker>||<黑点1>:動いてないけど、指揮か――+あれ？いなくなってる！
Lewis(2)<Speaker>ルイス</Speaker>||<黑点2><BGM>BGM_Empty</BGM>:もう……+R93も全然戻ってこないし……
Lewis(2)<Speaker>ルイス</Speaker>||<BGM>m_avg_casual</BGM>:そういえば、グリフィンってアイドルオーディションとか腕相撲大会とかはやるのに……+ミスコンはどうしてやらないんだろ？+きれいな人形たちでいっぱいな舞台、見てみたいけどなぁ……
Lewis(2)<Speaker>ルイス</Speaker>||:戦術人形だから、やっぱり戦闘が重要視されてるってことなのかな。+だとしても、見た目だって大事じゃないかな。//nあたしにとって、性格の良し悪しを判断する基準は見た目にあるんだし！
Lewis(2)<Speaker>ルイス</Speaker>||:あの時、あたしが初めて指揮官と会った時、この人はきっと信頼できる人なんだって一目で分かったもん！+あれから数々の戦いを経てきたけど、あの時の判断は間違ってなかったって今でも自信をもって言える。+だから、このあたしの基準はやっぱり間違ってないよね♪
Lewis(2)<Speaker>ルイス</Speaker>||:人魚さんってどんな見た目なのかな？+全身が鱗まみれになってるとか？それとも半分が人間で半分が魚なのかな？+半分半分だったとして、左右と上下、どっちに半々になってるんだろう？+どっちが人間で、どっちが魚なのも気になるよね？
Lewis(2)<Speaker>ルイス</Speaker>||<黑点1>:考えるとキリがないね……+いや、これ以上変なことは考えず、まじめに任務をやろう。+人魚さーん、早くかかっておいで～！
()<Speaker></Speaker>||<黑点2><BGM>BGM_Empty</BGM>:2時間後。
Lewis(2)<Speaker>ルイス</Speaker>||:人魚さん全然来ないな？+もしかして……
()<Speaker></Speaker>||<BGM>BGM_Reverse</BGM>:ルイスは少し考えた。
Lewis(2)<Speaker>ルイス</Speaker>||:一つ推理してみよう。
Lewis(2)<Speaker>ルイス</Speaker>||:人魚さんはずっと暗い海の底で暮らしていたから、キラキラしたものに惹かれやすい。+だから海の中を泳いでる人魚さんがあたしのキラキラした釣り針を見たらきっと……+まさか、釣り針をかっこいい人魚くんからの誓約の証だと思って、それが嬉しすぎて気を失ったとか？
Lewis(2)<Speaker>ルイス</Speaker>||:でもこれだけ時間が経ってるなら、//n気を失ってたとしてもそろそろ起きる頃じゃ……+目を覚ました人魚さんはこっそりとあたしの釣り針に近づいて……+そこで誓約の証じゃないことに気づく！+そして失望した人魚さんが家に帰って、//n思いっきり泣こうと思ったその時……
Lewis(2)<Speaker>ルイス</Speaker>||:釣り針と一緒に一枚の写真が引っ掛かっていることに気づき……+落胆しつつもそれを適当に手に取ってみる人魚さんの目に映ったのはなんと――+どうしようもなくかっこよくてかわいい顔だったのだ……+その瞬間、人魚さんの心は完全に落ちるのであった……
()<Speaker></Speaker>||:……
Lewis(2)<Speaker>ルイス</Speaker>||:ということは、アイドルGの写真を見て、人魚さんは直接彼を探しに……？+じゃあ、アイドルGは今まさにピンチということに？！+マズい、あたしの撒いた種だから、あたしがGを助けに行かないと――　
()<Speaker></Speaker>||:ルイスがGのSNSにコメントを残そうとしたその時、水面を漂うウキが動いた。
Lewis(2)<Speaker>ルイス</Speaker>||:人魚さんはこのタイミングを狙っていたの？！
()<Speaker></Speaker>||:ルイスは息を止め、「人魚さん」の次の動きを待った。+そしてすぐ、ウキの動きが段々と激しくなった！
Lewis(2)<Speaker>ルイス</Speaker>||:かかったね！その姿を拝ませてもらうよ！
()<Speaker></Speaker>||:ルイスは釣り竿を掴み、リールを回し始めた。//nしかし、糸を引っ張る力が予想よりもずっと強い。
Lewis(2)<Speaker>ルイス</Speaker>||:……+面白い。+まさかここで、あたしの力に匹敵する相手と出会えるなんてね！
()<Speaker></Speaker>||:ルイスは釣り竿を掴んだまま目を閉じて深呼吸をした。//nそして両目から決意の光をほとばしらせると同時に、一気にリールを巻き始めた。
()<Speaker></Speaker>||:ルイスと張り合っていた力が徐々に弱まり、やがて諦めたのかのように力が抜けた。
Lewis(2)<Speaker>ルイス</Speaker>||:これで終わり？+つまんないの……
()<Speaker></Speaker>||:ルイスはゆっくりと糸を回収し、戦利品を浜辺まで引き上げた。+意外なことに、浜辺に引き上げられたのは魚でも人魚さんでもなかった。+ルイスが釣り上げたのは、黒いレースのフリルがついた白いビキニのトップスだったのだ。
()<Speaker></Speaker>||:目の前の結果に戸惑っていると、突然遠くから悲鳴が聞こえた。+そしてこの悲鳴で、ルイスはやっと今起きていることを理解した……
Lewis(2)<Speaker>ルイス</Speaker>||:これはきっと人魚さんの水着ね！+そしてさっきの悲鳴はR93が逃げた人魚さんを発見して驚いた声！
Lewis(2)<Speaker>ルイス</Speaker>||:R93、先に人魚さんを追いかけて！+あたしはこのことを指揮官に伝えてくる！
()<Speaker></Speaker>||<黑点1><BGM>BGM_Empty</BGM>:走り出そうとしたルイスは急に違和感に気が付いた。//n視線を戻して、釣り針の方をよく見ると――+Gの防水加工済み写真がなくなっている！！！
Lewis(2)<Speaker>ルイス</Speaker>||<黑点2><BGM>BGM_Hello</BGM>:指揮官、報告事項！+先遣調査班がとんでもないものを見つけたの！
()<Speaker></Speaker>||:ルイスが慎重な手つきで釣り上げた水着を取り出すと、途端に指揮官は複雑な表情を浮かべた。
()<Speaker>指揮官</Speaker>||:（これ、R93の水着じゃないの？？？）
Lewis(2)<Speaker>ルイス</Speaker>||:指揮官、これがあたしが釣り上げた人魚の上着だよ。+これを釣った時、R93もあたしに狂ったように合図を飛ばしてきたから、+人魚の追跡は彼女にお願いして、あたしはこのことを報告しに来たの。<c>（このことが公になったらR93はその場で自爆することを選ぶだろう。）<c>（多分あれはR93の合図じゃなくてただ助けを求めているだけだよ。）
()<Speaker>指揮官</Speaker>||:……+まぁ、分かった。+ルイス、君たちはよくやったよ。
()<Speaker>指揮官</Speaker>||:後のことは任せて。+この人魚の水着は受け取っておく。//nあとで分析班に預けて、何か手掛かりになる情報はないか調べさせよう。+（とりあえず水着を確保して、あとでこっそりR93に返そう……）
()<Speaker></Speaker>||<SE1>Rope</SE1>:指揮官は水着を受け取ろうとしたが、ルイスは手を離さなかった。
Lewis(2)<Speaker>ルイス</Speaker>||:ダメ！+指揮官、もう一つ報告があるの……+もし人魚さんを捕まえないと、多分、Gに危険が……
()<Speaker>指揮官</Speaker>||:この件はGと何か関係が？
Lewis(2)<Speaker>ルイス</Speaker>||:指揮官……ごめん、全部あたしのせいだ……+人魚さんをおびき寄せるためにGの写真を使ったら……+さっき人魚さんの服を釣り上げた時、Gの写真がなくなったの……+きっとGのかっこかわいさに惹かれて、人魚さんが持って行ったんだよ……
Lewis(2)<Speaker>ルイス</Speaker>||:Gの一番新しい投稿を見ると、ちょうどこの近くの島でマーメイドとの恋愛ドラマを撮影することになってるの。+もし人魚さんが浜辺に立っているGを見たら……+おそらくGは……+これ以上はあたしの口からは……+とにかく指揮官、このままみんなのアイドルを危険にさらすわけにはいかないよ！
()<Speaker>指揮官</Speaker>||:……分かった、Gのことは私が何とかしよう。+この人魚の水着は預かっておくね。
Lewis(2)<Speaker>ルイス</Speaker>||:指揮官、実は一つ考えがあるんだけど……
()<Speaker>指揮官</Speaker>||:言ってみて。
()<Speaker></Speaker>||:ルイスはカバンから大量のGの写真を取り出した。
Lewis(2)<Speaker>ルイス</Speaker>||:今、人魚さんの注意を引くことができる物は二つ――+Gの写真と人魚さんの服。+だから指揮官が人魚さんの服を持って、私がGの写真を持って二手に分かれて行動しよう。+そしたらきっと、人魚さんはどちらかを追いかけてくるはず。+あたしのメンタルモデルの計算によると、人魚さんがあたしを追いかけてくる確率は97.8％！+そうなった時、指揮官は救援班の方へ向かって助けを呼び、私と一緒に人魚さんを捕獲しよう！<c>（多分、君は一度メンタルをアップグレードした方がいいのかもしれない……）<c>（その大量のGの写真は一体どこから持ってきたのかはとりあえず聞かないでおく……）
()<Speaker>指揮官</Speaker>||<黑点1>:……+いい計画だね。その通りに行動しよう！+（水着さえ確保していれば……）
()<Speaker></Speaker>||<黑点2><BGM>BGM_Empty</BGM>:10分後。
Lewis(2)<Speaker>ルイス</Speaker>||<BGM>m_avg_casual</BGM>:指揮官、緊張してる？
()<Speaker>指揮官</Speaker>||:いや、全然してないよ。
Lewis(2)<Speaker>ルイス</Speaker>||:よし！+じゃあ合図を出すから、指揮官はあたしと反対の方向を走ってね！+決して振り向かず、後のことはあたしに任せて！
()<Speaker>指揮官</Speaker>||:うん、わかった。
Lewis(2)<Speaker>ルイス</Speaker>||:じゃあ行動を始めよう！
()<Speaker></Speaker>||:ルイスがそう叫んだ瞬間、指揮官は全力で反対の方向へと走り出した。//nルイスも指揮官の背中を見て少しの間ぽかんしていたが、すぐに同じように走り出した。
()<Speaker></Speaker>||:走りながら、ルイスはGの写真を大量にばら撒いていく。
Lewis(2)<Speaker>ルイス</Speaker>||:人魚さん、こっちだよ！+アイドルGの写真はまだまだたくさんあるよ！
()<Speaker>指揮官</Speaker>||:R93、今助けに行くよ！
()<Speaker></Speaker>||<黑屏1>:このただっ広いビーチを、二つの影が逆の方向へ向かって突き進む。//nそして空中には大量の写真がひらひらと舞い踊る。+それらは塩辛い空気を漂い、柔らかい砂浜の上に落ち、暖かい海の中へと流れていく……+そして、海の中から伸びた一本の手が、写真を手に取った……
