()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:……
()<Speaker></Speaker>||:猶如柱子一樣的奇異物體頗有規律地擺放在道路的兩側，數量驚人。+丹德萊看著這一切，皺了皺眉。
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:我無法駭入它們……也無法啟動。+可能是物理層面上被破壞了。
NytoIsomer(7);NPC-Machlian(5)<Speaker>瑪赫蓮</Speaker><Position>0,-50</Position>||:我沒有見過這種設備……+在我還在的時候，還沒有這些東西。
AR15Mod(4)<Speaker>AR15</Speaker>;NPC-Machlian(5)<Position>0,-50</Position>||:哼。
RO635Mod(0)<Speaker>RO635</Speaker>;NPC-Machlian(5)<Position>0,-50</Position>||:指揮官，這附近除了我們以外沒有別的訊號。
RO635Mod(0)<Speaker>指揮官</Speaker>;NPC-Machlian(5)<Position>0,-50</Position>||:好，不要放鬆警惕，立刻展開搜索。
RO635Mod(0)<Speaker>RO635</Speaker>;NPC-Machlian(5)<Position>0,-50</Position>||:明白。
NPC-Machlian(5)<Speaker></Speaker><Position>0,-50</Position>||:AR小隊在小範圍內分散開來，開始從遍地的廢棄品中搜索起有價值的情報。
NPC-Machlian(5)<Speaker>瑪赫蓮</Speaker><Position>0,-50</Position>||:羅賓，合成室在那裡。
NPC-Machlian(5)<Speaker>指揮官</Speaker><Position>0,-50</Position>||:我們去看看設備的運作，丹德萊，你也來吧。
NytoIsomer(7)<Speaker>丹德萊</Speaker><Position>0,-50</Position>||:好的。
()<Speaker></Speaker>||<黑屏1>:與丹德萊一同，指揮官跟隨著瑪赫蓮走進了合成室。
()<Speaker></Speaker>||<黑屏2><BIN>70</BIN>:合成室內也是一片混亂，一件奇怪的儀器擺在實驗室的中間。+上面積壓著厚厚的灰塵，似乎有陣子沒使用過了。
NPC-Machlian(5)<Speaker>瑪赫蓮</Speaker><Position>0,-50</Position>||:這裡……就是製造血清的地方。
NPC-Machlian(5)<Speaker>指揮官</Speaker><Position>0,-50</Position>||:……就是這個？
NPC-Machlian(5)<Speaker>瑪赫蓮</Speaker><Position>0,-50</Position>||:嗯。
NPC-Machlian(5)<Speaker></Speaker><Position>0,-50</Position>||:瑪赫蓮看著巨大的儀器兩側的導管，一隻手放在自己的胸口，另一隻手伸上前去，擦拭了一下頂端的刺針。
NPC-Machlian(5)<Speaker>瑪赫蓮</Speaker><Position>0,-50</Position>||:看起來……還能使用。
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:電力系統還能正常運轉。+恭喜你，指揮官，你找到四十大盜的寶庫了。
NytoIsomer(7)<Speaker>指揮官</Speaker>||:瑪赫蓮？
NPC-Machlian(5)<Speaker></Speaker><Position>0,-50</Position>||:沒有回應指揮官的話，瑪赫蓮主動爬上了機器，坐在上面，將導管拉到自己的面前。
NPC-Machlian(5)<Speaker>瑪赫蓮</Speaker><Position>0,-50</Position>||:請後退一些，羅賓。+機器應該記錄了之前的運行模式。+等它開始抽取我的血液，血清就會自動生成了。
NPC-Machlian(5)<Speaker>指揮官</Speaker><Position>0,-50</Position>||:……好。
NPC-Machlian(8)<Speaker>瑪赫蓮</Speaker><Position>0,-50</Position>||:……謝謝你一直相信我，羅賓。+我會把藥交到你手上的，我保證。
()<Speaker></Speaker>||:指揮官點了點頭，與丹德萊一同向後退了幾步。+瑪赫蓮咬了咬牙，將刺針扎入了自己的胳膊。+隨著機器的啟動，合成室內的燈光也突然亮了起來。
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:通訊響起。
VP1915(0)<Speaker>帕羅莎</Speaker><通讯框>||:<color=#00CCFF>定期聯絡，指揮官。</color>
VP1915(0)<Speaker>指揮官</Speaker>||:我們這邊也一切順利。+已抵達目標地點，正在搜索。+你們那邊有什麼狀況嗎？
VP1915(0)<Speaker>帕羅莎</Speaker>||:<color=#00CCFF>沒有，一切正常。</color>+<color=#00CCFF>404小隊正在巡邏，雖然我看不見她們。</color>+<color=#00CCFF>但剛才已經通訊過了。</color>
VP1915(0)<Speaker></Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_whitenoise</SE1>:通訊器中忽然出現了莫名的噪音。
VP1915(0)<Speaker>指揮官</Speaker>||:好，下次聯絡。
VP1915(0)<Speaker>帕羅莎</Speaker>||:<color=#00CCFF>指揮官……你……說……</color>
VP1915(0)<Speaker>指揮官</Speaker>||:喂？帕羅莎？
VP1915(0)<Speaker>帕羅莎</Speaker>||<SE1>AVG_whitenoise</SE1>:<color=#00CCFF>指……我……</color>
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:通訊斷開。
()<Speaker>指揮官</Speaker>||:怎麼回事？
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:指揮官——
NytoIsomer(7);NPC-Machlian(7)<Speaker>瑪赫蓮</Speaker><Position>0,-50</Position>||:咕……！
NytoIsomer(7);NPC-Machlian(7)<Speaker></Speaker><Position>0,-50</Position>||:瑪赫蓮的臉上突然出現了痛苦的神情。
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:滴——
()<Speaker></Speaker>||<SE1>AVG_bigglassbreak</SE1>:轟轟……
()<Speaker></Speaker>||<SE2>Alarm</SE2><SE1>AVG_Helicopter</SE1>:忽然一陣轟鳴的機械聲響起，在兩人的面前，放置著瑪赫蓮的機床突然開始下沉。+靛青色的強光照射在她的臉上，原本就蒼白的面孔變得如同鬼魅。
()<Speaker>指揮官</Speaker>||<BGM>BGM_Danger</BGM>:丹德萊！
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:我控制不了。+不……不止是這樣……+我收不到任何訊號——怎麼會，我被切斷了！
NytoIsomer(7)<Speaker>指揮官</Speaker>||:什麼！？
()<Speaker></Speaker>||<SE1>AVG_door_elecport</SE1>:就在這一遲疑的時候，瑪赫蓮與機床一起沉入了地下。
()<Speaker></Speaker>||<闪屏><duration>5</duration></闪屏><BIN>229</BIN>:眨眼間，金屬的地板將機床留下的空洞合閉，只留下指揮官等人站在陌生的房間。
()<Speaker>指揮官</Speaker>||:瑪赫蓮！
M4 SOPMOD IIMod(3)<Speaker>M4 SOPMOD II</Speaker>||:指揮官！指揮官！不好啦指揮官！！
M4 SOPMOD IIMod(3)<Speaker></Speaker>||<SE1>RunStep</SE1>:與此同時，SOP2匆忙跑了進來，身後緊跟著臉色難看的AR15和RO635。
M4 SOPMOD IIMod(3)<Speaker>M4 SOPMOD II</Speaker>||:外面那些小東西……+那些柱子……突，突然發光了！
RO635Mod(4)<Speaker>RO635</Speaker>||:指揮官！我們跟外面的鏈接全部斷開了。+我們收不到任何訊號！也沒辦法跟上面的人聯絡！
AR15Mod(4)<Speaker>AR15</Speaker>||:是陷阱。+我早就說過了，這是個陷阱！
()<Speaker>指揮官</Speaker>||:帕羅莎？45？
()<Speaker></Speaker>||<SE1>AVG_whitenoise</SE1>:呲呲……
()<Speaker>指揮官</Speaker>||:……
M4 SOPMOD IIMod(3)<Speaker>M4 SOPMOD II</Speaker>||:怎麼辦啊！指揮官！
RO635Mod(4)<Speaker>RO635</Speaker>||:丹德萊，你不是說這裡面沒問題嗎！
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:……
NytoIsomer(7)<Speaker></Speaker>||:丹德萊愣愣地看著自己的雙手。+她對RO的問題充耳不聞，彷彿陷入了自己的世界。
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:我……我……+我不知道……我……+我從來沒有過這種感覺……
AR15Mod(0)<Speaker>AR15</Speaker>||:你能不能靠譜一點，別在關鍵時刻掉鏈子？
()<Speaker>指揮官</Speaker>||<BGM>BGM_Empty</BGM>:冷靜！
()<Speaker></Speaker>||:在指揮官突然的厲聲中，連上躥下跳的SOP都靜了下來。
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:……！
RO635Mod(0)<Speaker>RO635</Speaker>||:指揮官……
()<Speaker></Speaker>||<BGM>m_avg_hope</BGM>:指揮官抬頭看了看頭頂。+404和獅鷲小隊正在藥廠外待命，一旦發生任何異常情況，她們都會立刻進來支援。+剛才的通訊，應該已經足夠讓帕羅莎發現異常。
()<Speaker>指揮官</Speaker>||:獅鷲和404應該已經在進來救援的路上了。+我們原路返回，趕緊和她們匯合。
RO635Mod(0)<Speaker>RO635</Speaker>||:……好的，知道了！
NytoIsomer(7)<Speaker></Speaker>||:丹德萊看了看指揮官。
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:……那瑪赫蓮呢？+藥怎麼辦？
NytoIsomer(7);AR15Mod(5)<Speaker>AR15</Speaker>||:藥？事到如今你還相信她！？+安潔說的沒錯，她就是個騙子！
NytoIsomer(7);AR15Mod(5)<Speaker>指揮官</Speaker>||:……現在的情況對我們非常不利，先和獅鷲匯合。+至少……
NytoIsomer(7)<Speaker></Speaker>||:指揮官看向了丹德萊。
NytoIsomer(7)<Speaker>指揮官</Speaker>||:要讓你恢復正常才行，你現在這樣，我們根本沒有勝算。
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:勝算？
NytoIsomer(7);AR15Mod(5)<Speaker>AR15</Speaker>||:見鬼。
RO635Mod(4)<Speaker>RO635</Speaker>||:來得真快。
M4 SOPMOD IIMod(3)<Speaker>M4 SOPMOD II</Speaker>||:嘎嗷！！
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:……糟了。
NytoIsomer(7)<Speaker></Speaker>||<SE1>AVG_Crowd_Run</SE1>:丹德萊皺起了眉，她也聽見了。+雖然還無法估算具體的距離，但不知何時出現的密集腳步聲分明正朝著幾人的位置湧來。
NytoIsomer(7)<Speaker>丹德萊</Speaker>||:……我聽見了。+真抱歉，我還不習慣用聽覺接收訊息呢。
()<Speaker>指揮官</Speaker>||:別說了。+準備迎擊。
()<Speaker></Speaker>||<黑屏1><SE1>AVG_weapon_reload</SE1>:指揮官掏出了自己的手槍，拉上了槍膛。
