()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:……
M200(0)<Speaker></Speaker>;QBU88(0)||:M200立刻放下相機，向機甲開槍。+然而匆忙間的攻擊只在甲殼上留下了凹痕，並沒有造成實質的傷害。+此時，周圍的泥土紛紛顫動起來，更多的機甲從土地裡站起。+在它們的包圍下，身材嬌小的M200甚至看不見天日。
M200(0)<Speaker>M200</Speaker>||:不行，這是我解決不了的……+呼叫閃電！呼叫閃電！！
OTs14(0)<Speaker>OTs14</Speaker><通讯框>;M200(0)||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>怎麼了，M200？聚會的……</color>
OTs14(0);M200(0)<Speaker>M200</Speaker>||<震屏>:閃電小姐！請救救我們！！！
OTs14(0)<Speaker>OTs14</Speaker>;M200(0)||:<color=#00CCFF>……</color>+<color=#00CCFF>冷靜一下，M200，發生什麼事了？</color>
OTs14(0);M200(0)<Speaker>M200</Speaker>||:我們在3號戰區遭遇了數量眾多的廢棄機甲，有的還殘留著火力模組，QBU88被它們抓住了！+詳細坐標已傳輸……請務必盡快！十分感謝！
M200(0)<Speaker>M200</Speaker>||<SE1>AVG_tele_disconnect</SE1>:<color=#A9A9A9>即使閃電小姐立刻動身，到這裡也需要一段時間……我至少要拖住它們十分鐘！</color>+<color=#A9A9A9>必須先擊破關節部位，關節……糟糕，有裝甲！</color>
()<Speaker></Speaker>||:幾次射擊終於吸引了機甲的注意，機甲一手握著QBU88，一手向M200抓來。+M200連忙停下，躲避它的攻擊並且還擊。
QBU88(1)<Speaker>QBU88</Speaker>||:唔……呃啊啊啊啊啊啊……
M200(0)<Speaker>M200</Speaker>;QBU88(1)||:糟糕……警戒狀態會讓它抓88抓得更緊……
M200(0)<Speaker></Speaker>||:M200下定了決心。+她停止逃跑，架起自己的槍，瞄準腿部機甲的薄弱處。+此刻她的心中沒有危險，只有救下同伴的決心。+在機甲向她打來時，她也扣動了扳機。
M200(0)<Speaker></Speaker>||<SE1>AVG_rifle_finalshot_h</SE1>:嘭！
M200(0)<Speaker>M200</Speaker>||:……擊中了！
()<Speaker></Speaker>||:機甲猛然跪了下去。然而，它立刻用另一條腿撐了起來……+而另外的機甲們則被這聲槍響吸引，轉頭向M200走來。
M200(1)<Speaker>M200</Speaker>||:怎麼會……
QBU88(1)<Speaker>QBU88</Speaker>||:它、它要走了……救命啊！它要帶我去哪兒啊——
M200(1)<Speaker>M200</Speaker>||:再次對它的關節……糟糕……彈藥用光了！
M200(1)<Speaker>M200</Speaker>||:機甲拖著一條腿往前挪動，沉重的拖拉聲像在撕扯她的心臟。+而其他的機甲也正在封堵她的路線，分析系統正不斷對她發出警報。+撤離！撤離！立即撤離！
M200(1)<Speaker>M200</Speaker>||:<color=#A9A9A9>難道說沒有辦法了嗎……</color>+<color=#A9A9A9>不，88還在它們手上，我必須——</color>
()<Speaker>閃電的聲音</Speaker>||<SE1>RunStep</SE1>:看到了！M200，閉眼！
M200(1)<Speaker>M200</Speaker>||<白屏1>:……！
()<Speaker></Speaker>||<白屏2><BIN>98</BIN><BGM>BGM_Empty</BGM>:M200毫不猶豫地閉上眼睛。+強光將她的眼皮照亮，待光芒退散，溫暖的手掌蓋上她肩頭。
OTs14(0)<Speaker>OTs14</Speaker>||<BGM>BGM_Sunshine</BGM>:你還好嗎，M200？
M200(1)<Speaker>M200</Speaker>;OTs14(0)||:還好……QBU88她……
M200(1);QBU88(1)<Speaker>QBU88</Speaker>||:我……灰……柳……
M200(1)<Speaker>M200</Speaker>;QBU88(1)||:好像撞壞了組件的樣子……
M200(1);OTs14(0)<Speaker>OTs14</Speaker>||:先撤離吧，你們回基地。
M200(1)<Speaker>M200</Speaker>;OTs14(0)||:機甲數量太多了，我們的援軍……
M200(1);M16A1BOSS(0)<Speaker>M16A1</Speaker>||:我們足夠了，帶她走。
M200(1)<Speaker></Speaker>;M16A1BOSS(0)||:對進入基地較晚的M200而言，這是她第一次正面面對M16A1。+想到對方一直以來的傳說，M200選擇了相信她。
M200(1)<Speaker>M200</Speaker>||:……好的，麻煩你們了。
M200(1)<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:M200扛起QBU88原路返回，留下閃電和M16處理局面。
M200(1)<Speaker>M200</Speaker>||<BGM>BGM_Sad</BGM>:<color=#A9A9A9>戰鬥……一直都是戰鬥。</color>+<color=#A9A9A9>依靠著同伴，我才能保護另一個和我同來的夥伴……我只有戰鬥是可取的地方嗎？</color>
M200(1)<Speaker></Speaker>||:身後的槍響遠去了，而M200的步伐慢慢停下。+她扛著QBU88，茫然地環顧這片狼藉的戰場。+——就在這時，鮮亮的藍色闖進了她的視野。+這裡離剛才的戰場不遠，而一叢藍色的玫瑰花就這樣開放在道路的側邊。
M200(1)<Speaker>M200</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:藍色的……奇蹟。+如果我剛才逃跑的話，這裡就會被毀掉……+……+太好了。
()<Speaker></Speaker>||<黑屏2><BIN>82</BIN>:……+幾天後，宴會當日。
M200(0)<Speaker>M200</Speaker>||<BGM>BGM_Hello</BGM>:好，這樣就剪輯完成了。雖然不知道一個聚會為什麼要這麼正式的開場，但是這樣的製作水準應該沒有問題！+……+<color=#A9A9A9>從幾天前回來之後就沒再見到88了……不知道她現在在做什麼。</color>
M200(0)<Speaker></Speaker>||:M200沉默了一會兒，關閉了剪輯軟體。
M200(0)<Speaker>M200</Speaker>||:<color=#A9A9A9>她應該是會去會場的吧。中國的人形都喜歡熱鬧，重視團隊……不然也不會來找之前只是幾面之緣的我。</color>+<color=#A9A9A9>……要不要去參加聚會呢？用攝影師的身份，應該也算參加了吧？</color>+<color=#A9A9A9>好想對她說我最近思考的結果……</color>
M200(0)<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>接到新的通訊請求。</color>
M200(0)<Speaker>M200</Speaker>||:咦？+你好，我是M200。
()<Speaker>QBU88</Speaker>||:<color=#00CCFF>M200！和我一起去宴會吧！</color>
()<Speaker>M200</Speaker>||:……宴會？
()<Speaker>QBU88</Speaker>||:<color=#00CCFF>我做了你的衣服，現在就來試試吧！</color>
()<Speaker>M200</Speaker>||:可是……
()<Speaker>QBU88</Speaker>||<SE1>AVG_doorknock_wood</SE1>:<color=#00CCFF>我已經在你門口了，開門——</color>
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:一連串的發展把M200打得頭昏眼花。+她打開門，QBU88帶著一件衣服衝了進來。
QBU88(6)<Speaker>QBU88</Speaker>||:來試試看！我專門給你做的。
M200(0)<Speaker>M200</Speaker>||<黑点1>:哦……啊……好的。
M200(3)<Speaker>M200</Speaker>||:你覺得怎麼樣？+我自己是覺得很合適。
QBU88(6)<Speaker>QBU88</Speaker>||:馬馬虎虎吧。
M200(3)<Speaker>M200</Speaker>||:馬馬虎虎？你覺得還不行嗎？
QBU88(6)<Speaker>QBU88</Speaker>||:是我們的謙辭啦，是覺得可以的意思！+總之那就這麼定了，晚上要來哦。
()<Speaker></Speaker>||:QBU88說完就離開了。+M200看著鏡子裡的自己，有點不好意思地拽了拽裙擺。
M200(3)<Speaker>M200</Speaker>||<黑屏1>:啊……剛才又忘記說了……不過晚上總有機會的。+等到晚上，我要把這段話作為開場的陳詞……啊，現在就編輯上去吧。
()<Speaker></Speaker>||<黑屏2><BIN>96</BIN>:……
()<Speaker>M200</Speaker>||<黑屏1>:謹以這部短片，感謝我的戰友和一位特別的朋友。+戰爭不是純粹的破壞，我們的戰鬥是有意義的。+我們會結束戰爭，然後在廢墟上會長出新的花……+真正的和平終會到來，而現在，請讓我們為這短暫的安寧舉杯慶祝！
