()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:……
RO635Mod(0)<Speaker>RO635</Speaker>||:……那麼，入場守則就這麼定下了。
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:不知不覺已經天黑了啊……今天就到這裡吧。
M16A1BOSS(0);OTs14(0)<Speaker>OTs14</Speaker>||:好。辛苦你們了，明天見。
RO635Mod(0)<Speaker>RO635</Speaker>;OTs14(0)||:明天見。
OTs14(0)<Speaker>OTs14</Speaker>||:你不回去休息嗎，M16？
M16A1BOSS(0)<Speaker>M16A1</Speaker>;OTs14(0)||:我習慣了守夜，而且這些人沒人看著的話，說不定會鬧出大亂子的。
M16A1BOSS(0);OTs14(0)<Speaker>OTs14</Speaker>||:你也很辛苦啊。
OTs14(0)<Speaker></Speaker>||:<color=#00CCFF>您有新的通訊請求。</color>
OTs14(0)<Speaker>OTs14</Speaker>||<SE1>AVG_tele_connect</SE1><BGM>BGM_Empty</BGM>:怎麼了，M200？聚會的……
M200(0)<Speaker>M200</Speaker><通讯框>;OTs14(0)||<BGM>BGM_Danger</BGM><震屏>:<color=#00CCFF>閃電小姐！請救救我們！！！</color>
M200(0);OTs14(0)<Speaker>OTs14</Speaker>||:冷靜一下，M200，發生什麼事了？
M200(0);OTs14(0)<Speaker></Speaker><同时置暗>||:M16A1微微側頭，聽著她們的通訊。
M200(0)<Speaker>M200</Speaker>;OTs14(0)||:<color=#00CCFF>我們在3號戰區遭遇了數量眾多的廢棄機甲，有的還殘留著火力模組，QBU88被它們抓住了！</color>+<color=#00CCFF>詳細坐標已傳輸……請務必盡快！十分感謝！</color>
M16A1BOSS(0)<Speaker>M16A1</Speaker>;OTs14(0)||<SE1>AVG_tele_disconnect</SE1>:你看，果然會有麻煩。
M16A1BOSS(0);OTs14(0)<Speaker>OTs14</Speaker>||:那就拜託你留在這裡……
M16A1BOSS(0)<Speaker>M16A1</Speaker>;OTs14(0)||:不，我和你一起去吧。+清掃戰場，速度和穩定缺一不可。
M16A1BOSS(0);OTs14(0)<Speaker>OTs14</Speaker>||<黑屏1>:也是。走吧！
()<Speaker></Speaker>||<BIN>98</BIN><黑屏2><SE1>AVG_rifle_finalshot_h</SE1>:……
QBU88(0)<Speaker>QBU88</Speaker>||:它、它要走了……救命啊！它要帶我去哪兒啊——
M200(1)<Speaker>M200</Speaker>||:再次對它的關節……糟糕……彈藥用光了！
OTs14(0)<Speaker>OTs14</Speaker>||:看到了！
()<Speaker></Speaker>||:M200此時已經十分狼狽。機甲拖著一條腿往前挪動，而其他的機甲也正在封堵她的路線。+閃電和M16A1對視一眼，M16A1掏出了閃光彈。
OTs14(0)<Speaker>OTs14</Speaker>||:M200，閉眼！
M200(1)<Speaker>M200</Speaker>||<白屏1>:……！
()<Speaker></Speaker>||<白屏2><BIN>98</BIN><BGM>BGM_Empty</BGM>:M200毫不猶豫地閉上眼睛。
OTs14(0)<Speaker>OTs14</Speaker>||<BGM>BGM_Sunshine</BGM>:你還好嗎，M200？
M200(1)<Speaker>M200</Speaker>;OTs14(0)||:還好……QBU88她……
M200(1);QBU88(1)<Speaker>QBU88</Speaker>||:我……灰……柳……
M200(1)<Speaker>M200</Speaker>||:好像撞壞了組件的樣子……
()<Speaker></Speaker>||:M16A1擺了擺手，看向閃電。+或許是同為領導者的直覺，閃電從她皺起的眉頭裡領會了她的意思。
OTs14(0)<Speaker>OTs14</Speaker>||:先撤離吧，你們回基地。
M200(1)<Speaker>M200</Speaker>;OTs14(0)||:機甲數量太多了，我們的援軍……
M16A1BOSS(0)<Speaker>M16A1</Speaker>;OTs14(0)||:我們足夠了，帶她走。
M200(1)<Speaker>M200</Speaker>;OTs14(0)||:……好的，麻煩你們了。
OTs14(0)<Speaker></Speaker>||:M200帶著QBU88離開了。+閃電收回目光，和M16A1一起看向面前死寂的戰場。
M16A1BOSS(0)<Speaker>M16A1</Speaker>;OTs14(0)||:看起來要花點時間啊……
M16A1BOSS(0);OTs14(0)<Speaker>OTs14</Speaker>||:沒辦法。看來之前的清掃還不夠徹底——+和指揮官報備一下，然後就從這裡開始重新排查吧。
()<Speaker></Speaker>||:……+從白晝到黑夜，再從黑夜到白晝。+將最後一具機甲的中樞也徹底搗碎後，閃電披著夕陽的光輝直起身，對不遠處的M16A1做了個結束的手勢。
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:好像拖得有點太久了。
M16A1BOSS(0);OTs14(0)<Speaker>OTs14</Speaker>||:誰都沒想到這個工作居然能拖幾天，也沒想到居然能跑這麼遠。+還好和指揮官報備過了，但是這時候……這個時間，她們應該已經開始聚會了吧。
M16A1BOSS(0)<Speaker>M16A1</Speaker>;OTs14(0)||:你很期待這場聚會？
M16A1BOSS(0);OTs14(0)<Speaker>OTs14</Speaker>||:算是吧。大家一起熱熱鬧鬧地吃東西，聊天，享受平靜……+這不是比拿槍更讓人嚮往嗎？
M16A1BOSS(0)<Speaker>M16A1</Speaker>;OTs14(0)||:也是。聚會上要是有酒就好了……走，我們快點回去，說不定能趕上尾巴。
M16A1BOSS(0);OTs14(0)<Speaker></Speaker>||<黑屏1>:閃電點了點頭，兩人搭上呼叫來的直升機，向基地歸去。
()<Speaker></Speaker>||<黑屏2><BIN>83</BIN><BGM>BGM_Empty</BGM>:然而基地的情景，卻讓二人深受震撼。
NPC-Kalin(0)<Speaker>格琳娜</Speaker><通讯框>||<SE1>AVG_tele_connect</SE1>:<color=#00CCFF>歡迎回來，閃電，M16！</color>+<color=#00CCFF>宴會已經快結束了，請穿上指揮官為你們準備的禮服再入場哦~</color>
NPC-Kalin(0);OTs14(0)<Speaker>OTs14</Speaker>||<BGM>BGM_Hello</BGM>:宴會？
NPC-Kalin(0)<Speaker>格琳娜</Speaker>;OTs14(0)||:欸，不是閃電你主張舉辦的宴會嗎？
NPC-Kalin(0);OTs14(0)<Speaker>OTs14</Speaker>||<SE1>AVG_tele_disconnect</SE1><黑屏1>:雖然任務中途收到過指揮官的通知，不過居然真的變成這種規模了啊。+算了，這樣也不錯。
()<Speaker></Speaker>||<黑屏2><BIN>139</BIN><BGM>BGM_Empty</BGM>:等她們穿好禮服走向會場時，宴會已經接近尾聲。+音響裡播放著舒緩的樂曲，這是舞會開始的信號。+閃電悄無聲息地從側門入場，拿了一杯酒坐在舞池邊靜靜看著大家玩鬧。
OTs14(6)<Speaker>OTs14</Speaker>||<BGM>BGM_Moon</BGM>:香檳，音樂，舒緩的氣氛。+要是有一位舞伴的話，今天就完美了。
OTs14(6)<Speaker></Speaker>||:自言自語著，她將目光投向舞池中央。+在垂落的燈光下，指揮官正和M16A1翩翩起舞。+閃電笑了笑，繼續安然地品酒。+舞曲一首一首地播放著，舞池裡的人換了又換。+終於，舞會也到了落幕的時候。
NPC-Kalin(1)<Speaker>格琳娜</Speaker>||:那麼，請各位看過來~+宴會玩得開心嗎？
NPC-Kalin(1)<Speaker>眾人形</Speaker>||:開心——
NPC-Kalin(1)<Speaker>格琳娜</Speaker>||:那麼，我們就進入最後的環節——今夜限定攝影展！+我們的攝影師KSVK和M200用她們的鏡頭記錄了這場宴會從開始籌備到現在的許多個瞬間，各位是否能在鏡頭裡發現自己的身影呢？+在欣賞之餘，也請別忘了給自己心儀的照片投上一票~
OTs14(6)<Speaker>OTs14</Speaker>||:還有這樣的活動啊，真有趣。
OTs14(6)<Speaker></Speaker>||:她抬頭看向牆壁。+投影儀將所有照片都投在牆上，有戰場角落的花，也有舞會內的俯拍大場景。
OTs14(6)<Speaker>OTs14</Speaker>||:真是……嗯？那張投票飆升的照片是……
()<Speaker></Speaker>||:一張正因為投票變大的照片吸引了她的注意力。+那是她坐在舞池邊的照片。照片裡的她輕輕搖晃著酒杯，笑著看向舞池的某處。
NPC-Kalin(1)<Speaker>格琳娜</Speaker>||:哦——看起來我們今夜冠軍的候選已經出現了！+究竟會是這張「宴會的統治者」獲勝，還是「道路的指引者」獲勝呢？+敬請期待——
OTs14(6)<Speaker>OTs14</Speaker>||:……呵。還真是精心的安排啊。
OTs14(6)<Speaker></Speaker>||:她笑著轉開了目光。+之前一直隱約籠罩在她心裡的寂寞仍然持續，但今夜最後的勝者花落誰家，對她來說已經不再重要。+她站起身，向至今仍然握著照相機的M200等人走去。
M200(3)<Speaker>M200</Speaker>||:啊，閃電！
M1911(2)<Speaker>M1911</Speaker>||:哦！我還在找你呢。歡迎回來！
OTs14(6)<Speaker>OTs14</Speaker>||:嗯，我回來了。
NPC-Kalin(1)<Speaker>格琳娜</Speaker>||<黑屏1>:投票截止！+那麼，今夜的勝者是——
