()||<BIN>9</BIN><黑屏1>0,10</黑屏1>:
()<Speaker></Speaker>||<BIN>162</BIN><黑屏2><BGM>BGM_Empty</BGM>:……
()<Speaker></Speaker>||:六小時後。+尋找美人魚小分隊成功抵達目標海灘。
()<Speaker></Speaker>||:一個小時後。+謝爾久科夫將躲在偏僻角落的箱子裡的88式拉到海邊，面朝碧藍的大海，頭頂燦爛的陽光。+謝爾久科夫側頭看了看緊閉眼睛瑟瑟發抖的88式。
SPS(2)<Speaker>謝爾久科夫</Speaker>||<黑屏1>:（我第一次執行海上任務的時候，也是和88式一樣的害怕嗎？）
()<Speaker></Speaker>||<回忆><BIN>163</BIN><黑屏2><BGM>BGM_Sneak</BGM>:……
SPS(0)<Speaker>謝爾久科夫</Speaker>||:深呼吸，放鬆一些。+不過是海上任務，和陸地任務也沒什麼區別的。+你可是接受過專業訓練的職業人形，怎麼能表現得像個新人一樣……
SPS(0)<Speaker>謝爾久科夫</Speaker>||:好了，謝爾久科夫。+我現在從5開始倒數，數到1的時候，我就自信優雅地走過去執行任務。
SPS(0)<Speaker>謝爾久科夫</Speaker>||:5……4……3……+2……+1.9……1.8……1.7……
SPS(0)<Speaker>謝爾久科夫</Speaker>||:……+我在幹什麼……+真是……太愚蠢了……
ADS(0)<Speaker>ADS</Speaker>||:各位應該已經都準備好了吧？+請過來集合！+接下來由我來說明任務的情況。
SPS(0)<Speaker>謝爾久科夫</Speaker>||:不要慌張，自信，優雅！+謝爾久科夫，你沒問題的！
()<Speaker></Speaker>||:……
ADS(0)<Speaker>ADS</Speaker>||:……任務情況就是這樣。+大家還有什麼疑問嗎？
()<Speaker>小隊全體</Speaker>||:沒有！
ADS(0)<Speaker>ADS</Speaker>||:好的，大家自行散開進行熱身運動準備吧。+謝爾久科夫，你留一下。
SPS(0)<Speaker>謝爾久科夫</Speaker>||:ADS是有什麼其他任務交給我嗎？
ADS(0)<Speaker>ADS</Speaker>||:不是哦。+我只是感覺你很緊張的樣子。+所以來問問你的情況。
SPS(0)<Speaker>謝爾久科夫</Speaker>||:謝謝關心。+不過如果是指我四下張望的事情的話，其實我只是在保持警惕。
SPS(0)<Speaker>謝爾久科夫</Speaker>||:（我表現得這麼明顯嗎……）+（明明出發前做了很多功課啊。）+（格里芬討論版精華帖“第一次執行海上任務該如何表現得很熟練”下面的回答我都倒背如流了啊……）
ADS(0)<Speaker>ADS</Speaker>||:“如果緊張的時候被發現了，就風輕雲淡地回答我只是在保持警惕。”+啊對了，格里芬討論版的“第一次執行海上任務該如何表現得很熟練”的帖子是我總結的哦，雖然是匿名。+本來還不確定，聽見你這句回答我就確信了。
SPS(0)<Speaker>謝爾久科夫</Speaker>||:……
ADS(0)<Speaker>ADS</Speaker>||<黑点1>:大家都好奇地朝這裡看，我們去那邊的倉庫吧。
ADS(0)<Speaker>ADS</Speaker>||<BGM>BGM_Empty</BGM><黑点2><BIN>89</BIN>:謝爾久科夫，你是第一次執行海上任務對吧？
SPS(0)<Speaker>謝爾久科夫</Speaker>||:……+是的，但是我不認為這表示我無法——
ADS(0)<Speaker>ADS</Speaker>||<BGM>m_avg_casual</BGM>:我明白你要說的話，謝爾久科夫。+而我正是出於對你工作能力和職業素質的信任，才選擇你加入我的小隊。
SPS(0)<Speaker>謝爾久科夫</Speaker>||:謝謝……
ADS(0)<Speaker>ADS</Speaker>||:第一次和我一起執行任務的隊友中，經常會有因為我的外表而不相信我的作戰能力的人形存在。+她們總把我當做小孩，同我嬉笑玩鬧，但卻不肯同我認真執行任務。+所以，謝爾久科夫，我才是要感謝你對我給予信任。
SPS(0)<Speaker>謝爾久科夫</Speaker>||:……
ADS(0)<Speaker>ADS</Speaker>||:好了，接下來我要認真地給你講解海上和陸上任務的區別了。+謝爾久科夫之前主要是進行陸上任務對吧？+其實我覺得兩者差別不大……
SPS(0)<Speaker>謝爾久科夫</Speaker>||:對吧！我也是這麼覺得的！
ADS(0)<Speaker>ADS</Speaker>||:嗯！也就是需要注意以下這些事情……
()<Speaker></Speaker>||:……
()<Speaker></Speaker>||:…………
()<Speaker></Speaker>||:1個小時後。
ADS(0)<Speaker>ADS</Speaker>||:差不多就是這些了。+剩下的我會在實戰中講解給你的。
SPS(0)<Speaker>謝爾久科夫</Speaker>||:……
ADS(0)<Speaker>ADS</Speaker>||:你知道嗎？我最喜歡執行水下任務了，尤其是海下的！+我曾經在海下見過水母，看上去脆弱又美麗，那再海中搖曳的身姿，美得像夢一樣。+待會要是遇上了，我指給你看！
SPS(0)<Speaker>謝爾久科夫</Speaker>||:好啊，我還沒有見過海下的生物呢。+說起來，我們是不是差不多該開始任務了……
ADS(0)<Speaker>ADS</Speaker>||:這次任務是以兩兩一組的模式開展。+其他隊友的搭檔我已經指定好了，你就做我的搭檔吧。+接下來請多多指教囉。
SPS(0)<Speaker>謝爾久科夫</Speaker>||:等等，我記得是需要和搭檔共用安全套索的吧……+要是我作戰過程中出現什麼問題……+我立刻撤退倒是沒什麼關係，可是ADS還需要一直在場的吧……
ADS(0)<Speaker>ADS</Speaker>||<黑屏1>:安心啦，這次的任務難度中等。+在我的帶領下，一定能順利完成的！+我可是很看好你的哦~
()<Speaker></Speaker>||<关闭蒙版><BIN>162</BIN><黑屏2><BGM>BGM_Empty</BGM>:……
SPS(2)<Speaker>謝爾久科夫</Speaker>||<BGM>BGM_Hello</BGM>:比較基礎的急救培訓內容就差不多是這些了。+我們也該開始巡邏確保大家安全啦！
Type88(4)<Speaker>88式</Speaker>||:雖然成功儲存了很多急救知識，但是總感覺……
SPS(2)<Speaker>謝爾久科夫</Speaker>||<黑点1>:不要緊，我們一邊巡邏，我一邊跟你鞏固一下吧！
()<Speaker></Speaker>||<黑点2>:巡邏一小時後。
Type88(4)<Speaker>88式</Speaker>||:謝爾久科夫你聽見了嗎？
SPS(2)<Speaker>謝爾久科夫</Speaker>||:聽見什麼？
Type88(4)<Speaker>88式</Speaker>||:那邊好像有求救的聲音……
SPS(2)<Speaker>謝爾久科夫</Speaker>||:是嗎？可是我看那邊的海面風平浪靜的樣子……+我去拿望遠鏡確認一下。
()<Speaker></Speaker>||:謝爾久科夫回到放置裝備的地方，準備尋找望遠鏡。+不知從哪裡飛來一隻黑色的烏鴉，好奇地盯著謝爾久科夫的包看。+謝爾久科夫沒太在意，繼續翻找著望遠鏡。+沒想到，烏鴉竟然趁她不備想要叼走包裡的小物。+謝爾久科夫毫不猶豫地開槍把烏鴉嚇走了。
SPS(2)<Speaker>謝爾久科夫</Speaker>||:雖然我以前的代號也叫烏鴉，但這並不代表我會縱容你的無理行徑哦。
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:謝爾久科夫繼續專心搜尋望遠鏡，卻突然聽見88式的吶喊。
()<Speaker>88式</Speaker>||:R93！+撐住，我來救你了！
SPS(2)<Speaker>謝爾久科夫</Speaker>||<BGM>BGM_Reverse</BGM>:88式！
()<Speaker></Speaker>||:謝爾久科夫驚訝地回頭望去，發現88式正狂奔向大海。+在陽光的照耀下，88式的腳步踩破了平靜的海面，潔白晶瑩的浪花在她腳邊怒放。
SPS(2)<Speaker>謝爾久科夫</Speaker>||:88式……
()<Speaker></Speaker>||:眼看著海水逐漸淹過88式的腰部、胸部……然後88式猛地撲向了海中……+謝爾久科夫屏住了呼吸。+幾秒後，88式的頭終於探出了海面，謝爾久科夫正要放鬆下來——
()<Speaker>88式</Speaker>||:救命啊！咳咳！+我……咕嘟嘟嘟……不會游泳！
()<Speaker></Speaker>||:88式無助地在海中浮沉掙扎，似乎還嗆了幾口水。+謝爾久科夫又看向遠處平靜的海面，隱約可見海下搖曳如海草的粉色頭髮……+謝爾久科夫的運算量迅速飆升，不斷計算著僅靠自己目前的狀態一次性救起兩人的可能性。+隨著系統一次又一次的無應答提示，謝爾久科夫感受著心智雲圖微微發燙的溫度，終於放棄了運算。
SPS(2)<Speaker>謝爾久科夫</Speaker>||:還是只能救一個啊……+先救近處的88式吧……R93，對不起了……
SPS(2)<Speaker>謝爾久科夫</Speaker>||:……+88式！我來救你了！
()<Speaker></Speaker>||<黑屏1>:謝爾久科夫帶著泳圈衝向了大海，她沿著88式來時的路，以更加迅猛的身姿向88式游去。
ADS(0)<Speaker>ADS</Speaker>||<黑屏2><BIN>163</BIN><回忆><BGM>BGM_Empty</BGM>:謝爾久科夫！你就呆在那裡不要動！+我馬上過來！
SPS(0)<Speaker>謝爾久科夫</Speaker>||:……嗯！
ADS(0)<Speaker>ADS</Speaker>||:來，把手給我！
ADS(0)<Speaker>ADS</Speaker>||:好的，接下來你跳過來。+不要往下看，看著我，謝爾久科夫！
SPS(0)<Speaker>謝爾久科夫</Speaker>||:我……盡量……
ADS(0)<Speaker>ADS</Speaker>||:我們是互相信任著的，對嗎？
SPS(0)<Speaker>謝爾久科夫</Speaker>||:是的。
ADS(0)<Speaker>ADS</Speaker>||<黑屏1>:那就把你自己完全交託給我吧，謝爾久科夫！
SPS(2)<Speaker>謝爾久科夫</Speaker>||<黑屏2><BIN>162</BIN><关闭蒙版><BGM>10051</BGM>:就像那時的我信任著ADS一樣，88式、指揮官也對我給予了信任。+我不能辜負了這份信任！
()<Speaker></Speaker>||:謝爾久科夫更加拼命地朝88式游去。+眼見著距離越來越近，已經到了觸手可及的地步。+這時天上突然掉了一件東西砸在她身邊，謝爾久科夫看了一眼就認出是自己的墨鏡。+還沒來得及有所反應，天上就又劈哩啪啦砸了些自己的行李下來。+謝爾久科夫抬頭一看，竟然是剛剛自己開槍嚇走的烏鴉，正叼著自己的行李袋瞄準自己投放……+謝爾久科夫陷入了慌亂，一邊避開攻擊，一邊撿起自己的物件，還要憂慮88式的安全……+很快，謝爾久科夫因為過於緊張加上劇烈的運動，小腿部件出現了故障。
SPS(3)<Speaker>SPS</Speaker>||:走開啊！該死……+啊！咕嘟嘟嘟……我……+……小腿……故障了……咕嘟嘟……
Type88(4)<Speaker>88式</Speaker>||<黑点1>:謝爾久科夫！
()<Speaker></Speaker>||<黑点2><BIN>9</BIN>:謝爾久科夫痛苦地抱緊自己的腿，漸漸下沉，感覺自己落入了海底的深淵。
SPS(2)<Speaker>謝爾久科夫</Speaker>||:怎麼能在這麼關鍵的時候掉鏈子……+冷靜下來！深呼吸……咳咳，忘了在海裡……+我該怎麼辦？！誰來救救我……
SPS(2)<Speaker>謝爾久科夫</Speaker>||:……+88式……+救救我……
SPS(2)<Speaker>謝爾久科夫</Speaker>||<黑点1>:唔……這是？
()<Speaker></Speaker>||<黑点2><BIN>162</BIN>:88式的胳膊從謝爾久科夫身後環過來，用力抱緊了謝爾久科夫。
SPS(2)<Speaker>謝爾久科夫</Speaker>||:……88式？+她居然記住了我教給她的急救知識！+還成功用上了！
()<Speaker></Speaker>||:謝爾久科夫慢慢放鬆了下來，靜靜感受著88式臂彎帶來的安穩。
SPS(2)<Speaker>謝爾久科夫</Speaker>||:根據我游過來的距離，88式應該還需要相當長的時間才能到達岸邊吧。+這段時間我還是調整下呼吸系統，盡量節省……+嗯？誒？！
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM>:謝爾久科夫突然被88式抱出了海面。+這時候，謝爾久科夫突然意識到——她們一直身處在1.5m左右深度的海域。
Type88(4)<Speaker>88式</Speaker>||:……
SPS(2)<Speaker>謝爾久科夫</Speaker>||:……
R93(3)<Speaker>R93</Speaker><通讯框>;SPS(2)||:那個……+謝爾久科夫和88式，你們不用來救我了。+我已經安全了……
R93(3);SPS(2)<Speaker>謝爾久科夫</Speaker>||:那真是太好了，你現在在哪裡？
R93(3)<Speaker>R93</Speaker><通讯框>;SPS(2)||:這個你們就不用擔心了！+反正……我很好！+你們繼續執行任務吧……
()<Speaker></Speaker>||:R93迅速關閉了通訊。
SPS(2)<Speaker>謝爾久科夫</Speaker>||:……
Type88(4)<Speaker>88式</Speaker>||:……
Type88(4)<Speaker>88式</Speaker>||:我們先……上岸吧……
()<Speaker></Speaker>||<BGM>m_avg_casual</BGM>:兩個渾身濕透的少女互相攙扶著向岸邊走去。+雖然都有很多話想講給對方，但是似乎暫時都被海浪打散了難以開口。+謝爾久科夫低頭看了看88式腿上閃爍著紅光的反溺水配件，又收回視線看了看掛在88式身上的自己。
SPS(2)<Speaker>謝爾久科夫</Speaker>||:88式，你的反溺水配件……+是不是啟動失敗了？
Type88(4)<Speaker>88式</Speaker>||:是啊。+我剛剛檢查了一下，好像是因為泳圈在彈出來之前，就啟動了給泳圈充氣的程序，導致泳圈卡在了裡面……
SPS(2)<Speaker>謝爾久科夫</Speaker>||:我真誠地為你感到遺憾。+不過比較幸運的是，你已經擁有了反溺水掛件——我。
Type88(4)<Speaker>88式</Speaker>||:嗯……+作為反溺水掛件的話，果然也還是需要好好優化啊……+放任著BUG不管的話，搞不好會變成溺水掛件哦……
SPS(2)<Speaker>謝爾久科夫</Speaker>||:……+反溺水掛件啟動。
Type88(4)<Speaker>88式</Speaker>||:誒？
()<Speaker></Speaker>||:88式被謝爾久科夫重新按進了海中，新一輪的後勤救援組活動開始……
