()||<BIN>9</BIN><黑屏1>0,10</黑屏1>:
Lewis(2)<Speaker>路易士</Speaker>||:幾個小時後，在這無人的海灘上，只剩一具心智崩潰的黑嘛嘛的人形孤零零地躺著……
()<Speaker>指揮官</Speaker>||:……+好了，我知道了……+防曬用品給我吧……
Lewis(2)<Speaker>路易士</Speaker>||:指揮官你好像今天帥了一點！+（怎麼感覺到有一道殺氣騰騰的視線……）
()<Speaker></Speaker>||:路易士重新回到遮陽傘下趴好，指揮官給她塗上了防曬。+不知道是不是錯覺，指揮官的雙手似乎有些顫抖？
()<Speaker>指揮官</Speaker>||:我塗好了。+你繼續執行任務吧。
Lewis(2)<Speaker>路易士</Speaker>||:謝謝指揮官！+作為報答，我來幫指揮官擦防曬吧。+來，請您趴到這裡來~
()<Speaker>指揮官</Speaker>||:不、不必了！+我還有急事……
Lewis(2)<Speaker>路易士</Speaker>||:我很快就擦好了。+指揮官不要和我客氣啊……+（怎麼又感覺到一道殺氣騰騰的視線？）
()<Speaker>指揮官</Speaker>||:真的不用了！+快看，你的魚漂動了！
Lewis(2)<Speaker>路易士</Speaker>||:是嗎！！！
()<Speaker></Speaker>||:趁路易士回頭的瞬間，指揮官迅速溜掉了。
Lewis(2)<Speaker>路易士</Speaker>||<黑点1>:明明沒有動啊，指揮——+誒？人不見了！
Lewis(2)<Speaker>路易士</Speaker>||<黑点2><BGM>BGM_Empty</BGM>:好無聊啊……+R93也不知道跑哪裡去了……
Lewis(2)<Speaker>路易士</Speaker>||<BGM>m_avg_casual</BGM>:說起來，格里芬進行過偶像組合選拔比賽、掰手腕大賽……+怎麼就沒有舉行過選美大賽呢？+我還很期待美麗的人形們同台競技的誒……
Lewis(2)<Speaker>路易士</Speaker>||:也許是因為我們是戰術人形，主要的功能果然還是戰鬥。+可是外貌也很重要啊，比如對於我來說，判斷本性好壞的重要標準就是外貌！
Lewis(2)<Speaker>路易士</Speaker>||:當初，第一眼看見指揮官的時候，我就覺得這一定是能被我信賴的人！+經歷了這麼多場戰鬥，我現在也有信心說出我當初的判斷完全沒有問題。+所以，果然我的標準是沒有問題的嘛♪
Lewis(2)<Speaker>路易士</Speaker>||:也不知道美人魚小姐長什麼樣呢？+是全身覆蓋滿了鱗片還是一半人一半魚呢？+是左右各一半還是上下各一半呢？+是上邊是魚還是下邊是魚呢？
Lewis(2)<Speaker>路易士</Speaker>||<黑点1>:這麼一想的話，感覺能有千百種組合方式……+還是不要繼續設想下去了，認真執行任務吧。+美人魚小姐，快上鉤吧！
()<Speaker></Speaker>||<黑点2><BGM>BGM_Empty</BGM>:兩個小時後。
Lewis(2)<Speaker>路易士</Speaker>||:美人魚小姐怎麼還不上鉤呢？+難道是……
()<Speaker></Speaker>||<BGM>BGM_Reverse</BGM>:路易士眉頭緊蹙 ，陷入了沉思。
Lewis(2)<Speaker>路易士</Speaker>||:我來理清一下思路。
Lewis(2)<Speaker>路易士</Speaker>||:已知美人魚小姐一直生活在黑暗的海底，由此推理出很容易被亮閃閃的東西吸引。+然後在海中游來游去的美人魚小姐發現了我亮閃閃的魚鉤……+難道以為是帥氣的美人魚小哥的誓約之證，然後激動得暈了過去？
Lewis(2)<Speaker>路易士</Speaker>||:可是時間已經過去了這麼久，就算激動得暈了過去也該醒來了吧……+醒過來的美人魚小姐躡手躡腳地靠近我的魚鉤。+在接近到一定範圍之後，她發現並不是誓約之證。+失望至極的她決定回到家中痛哭一場，然而就在她轉身的那一刻……
Lewis(2)<Speaker>路易士</Speaker>||:她突然注意到魚鉤上還掛著一張照片……+失魂落魄的她隨意翻看了一下，沒想到映入眼簾的——+卻是一張帥氣可愛的臉……+美人魚小姐的心在那一剎那被狠狠擊中了……
()<Speaker></Speaker>||:……
Lewis(2)<Speaker>路易士</Speaker>||:莫非是看了偶像G的照片，魚心萌動，直接去找他了？+那G現在豈不是有危險？！+不行，這件事還是因我而起的，我要去拯救G——
()<Speaker></Speaker>||:就在路易士決定在G的最新動態給他留言的時候，路易士的魚漂動了。
Lewis(2)<Speaker>路易士</Speaker>||:原來美人魚小姐在這個時候才靠近我的魚鉤嗎？！
()<Speaker></Speaker>||:路易士屏住呼吸，等待“美人魚小姐”的下一步行動。+果不其然，魚漂很快劇烈顫抖了起來！
Lewis(2)<Speaker>路易士</Speaker>||:上鉤了！就讓我看看你的樣子吧！
()<Speaker></Speaker>||:路易士抓住魚竿，開始大力地收回魚線，不料卻遇到了強勁的阻力。
Lewis(2)<Speaker>路易士</Speaker>||:……+有點意思啊。+這麼長時間了，終於遇上敢和我比手勁的對象了。
()<Speaker></Speaker>||:路易士一邊緊抓魚竿不放一邊舒展了下身體，雙眼迸發出堅定的光，同時按住魚線的手開始瘋狂回收魚線。
()<Speaker></Speaker>||:那股和路易士對抗的力量漸漸不支，最後似乎徹底放棄了。
Lewis(2)<Speaker>路易士</Speaker>||:就到此為止了嗎？+真是索然無味啊……
()<Speaker></Speaker>||:路易士不慌不忙地繼續收著魚線，直到將自己的戰利品拖上海灘。+出乎意料的是，出現在海灘上的既不是美人魚小姐，也不是什麼奇怪的海草。+而是一件——黑色蕾絲邊的白底比基尼泳裝上衣。
()<Speaker></Speaker>||:正在路易士困惑的時候，遠處的海中突然炸開了一聲慘烈的尖叫。+也正是這聲尖叫讓路易士徹底明白了到底發生了什麼……
Lewis(2)<Speaker>路易士</Speaker>||:這一定就是美人魚小姐的泳衣！+剛剛的尖叫聲就是R93發現了驚慌逃竄的美人魚小姐而打給我的訊號！
Lewis(2)<Speaker>路易士</Speaker>||:R93你先繼續追蹤！+我去把這個重大發現告訴指揮官！
()<Speaker></Speaker>||<黑点1><BGM>BGM_Empty</BGM>:正準備進行衝刺跑得路易士突然意識到哪裡不對勁，她慢慢回過頭去，視線聚焦在她精心裝飾的魚鉤上——+G的防水照片不見了！！！
Lewis(2)<Speaker>路易士</Speaker>||<黑点2><BGM>BGM_Hello</BGM>:報告指揮官！+先鋒搜查組有重大發現！
()<Speaker></Speaker>||:路易士小心翼翼地拿出了釣上來的泳裝上衣，指揮官的表情瞬間變得複雜起來。
()<Speaker>指揮官</Speaker>||:（這難道不是R93的泳衣？？？）
Lewis(2)<Speaker>路易士</Speaker>||:指揮官，這是我從海里釣上來的美人魚的上衣。+剛剛我釣上來的時候，R93也在瘋狂給我打訊號。+我告訴她，讓她繼續追蹤美人魚，我來給您匯報。<c>（這件事被公開的話，R93估計會選擇當場自爆。）<c>（恐怕R93不是在給你打訊號，而是在拼命求救。）
()<Speaker>指揮官</Speaker>||:……+好的，我知道了。+路易士，你們組做得很棒。
()<Speaker>指揮官</Speaker>||:接下來的工作就交給我吧。+這件美人魚的泳衣我就收走了，回去交給化驗室看會不會有什麼發現。+（總之先把泳衣騙到手，然後悄悄還給R93……）
()<Speaker></Speaker>||<SE1>Rope</SE1>:指揮官准備收走泳衣，路易士卻用力抓緊沒有鬆手。
Lewis(2)<Speaker>路易士</Speaker>||:不行！+指揮官，我還有一事要報告……+如果不把美人魚小姐抓住的話，我擔心G會有危險……
()<Speaker>指揮官</Speaker>||:這和G有什麼關係？
Lewis(2)<Speaker>路易士</Speaker>||:指揮官，對不起，都怪我……+我為了吸引美人魚小姐上鉤，不惜動用了G的照片。+可是剛剛我釣上來美人魚小姐的衣服時發現，G的照片被美人魚小姐拿走了……+一定是被G的帥氣可愛深深吸引……
Lewis(2)<Speaker>路易士</Speaker>||:根據G最新的動態，他正好也要去這附近島嶼的海邊拍攝美人魚主題的言情劇。+要是美人魚小姐恰好遇上G站在海邊……+恐怕G會被……+我說不下去了……+總之，指揮官，我不能眼睜睜看著那麼帥氣的人陷於危險的境地。
()<Speaker>指揮官</Speaker>||:G的事情就交給我來想辦法吧。+這件美人魚的泳衣先交給我保管。
Lewis(2)<Speaker>路易士</Speaker>||:指揮官，其實我有一個想法……
()<Speaker>指揮官</Speaker>||:你說吧……
()<Speaker></Speaker>||:路易士從自己的包裡掏出來一疊G的照片。
Lewis(2)<Speaker>路易士</Speaker>||:對美人魚小姐來說，現在最吸引她的有兩樣東西——+G的照片和自己的衣服。+那麼由指揮官拿著美人魚小姐的衣服，由我拿著G的照片。+我們倆沿著海邊分頭走吸引美人魚小姐的注意力，她一定會追上其中一方的。+根據我的心智雲圖計算，美人魚小姐選擇我的概率是97.8%！+到時候指揮官向後勤救援組那邊跑，就由我來捕獲美人魚小姐吧！<c>（我看你的心智雲圖該升級了……）<c>（我還是不問你的包裡哪來這麼多G的照片了……）
()<Speaker>指揮官</Speaker>||<黑点1>:……+這個計劃很好很周全，就這麼做吧！+（只要泳衣在我手上就行……）
()<Speaker></Speaker>||<黑点2><BGM>BGM_Empty</BGM>:十分鐘後。
Lewis(2)<Speaker>路易士</Speaker>||<BGM>m_avg_casual</BGM>:指揮官，您在緊張嗎？
()<Speaker>指揮官</Speaker>||:完全不緊張。
Lewis(2)<Speaker>路易士</Speaker>||:那就好！+等下我發出訊號之後，指揮官你就朝反方向走哦。+千萬別回頭，接下來的事就交給我了。
()<Speaker>指揮官</Speaker>||:嗯，我知道。
Lewis(2)<Speaker>路易士</Speaker>||:就是現在！
()<Speaker></Speaker>||:聽見路易士喊出這一句之後，指揮官迅速朝反方向狂奔。路易士在原地對著指揮官的背影發呆了片刻，也朝另一個方向狂奔而去。
()<Speaker></Speaker>||:路易士一邊狂奔，一邊拋撒著G的照片。
Lewis(2)<Speaker>路易士</Speaker>||:美人魚小姐，來抓我啊！+我這裡還有好多偶像G的照片！
()<Speaker>指揮官</Speaker>||:R93，我來救你了！
()<Speaker></Speaker>||<黑屏1>:偌大的沙灘上，兩個背道而馳的身影，漫天紛紛揚揚撒落的照片。+照片飛在鹹鹹的空氣中，落在鬆軟的沙灘上，掉進溫暖的大海裡……+有一隻手，從海中伸出，拿起了照片……
