()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:……
VP1915(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:ダンデライオンのスキャンは見たけど、特に問題はなかったわ。+だけど中の地形が複雑すぎるから、//nいざという時は、支援に駆けつけて欲しい。+できる限り速く。
VP1915(0)<Speaker>VP1915</Speaker>||:なるほど……話は分かった。
()<Speaker></Speaker>||:ペロサは頷くと、バッグから小さな筒を取り出した。
AR15Mod(2)<Speaker>ST AR-15</Speaker>||:それは？
VP1915(0)<Speaker>VP1915</Speaker>;AR15Mod(2)||:昔のマーク用のアイテム。//n中身は特別な粉で、紫外線で照らさないと肉眼では見えない。+地下に入ったら、道沿いにこれを撒いていけ。+そうすれば、たとえ下で何かあっても、//nこれを辿っていけば、最短で駆けつけれるようになる。
VP1915(0);AR15Mod(0)<Speaker>ST AR-15</Speaker>||:……ほんと古い道具ね。
VP1915(0)<Speaker>VP1915</Speaker>;AR15Mod(0)||:でも使える。+紫外線ライトもあるから、一本持っていけ。
AR15Mod(0)<Speaker>ST AR-15</Speaker>||<黑屏1>:分かった。
VP1915(0)<Speaker>VP1915</Speaker>||<黑屏2><关闭蒙版><BGM>BGM_Empty</BGM><BIN>322</BIN>:……
()<Speaker></Speaker>||:もしかしたら、AR-15の心配はただの杞憂かもしれない。+すぐに目的を達成して、10分もかからず戻ってくるかもしれない。+でも……
VP1915(0)<Speaker>VP1915</Speaker>||<黑屏1>:……なんだか、不安だ。
()<Speaker></Speaker>||<黑屏2><BIN>324</BIN><BGM>BGM_Sneak</BGM>:ダンデライオンのマップのおかげで、指揮官たちは遠回りせずに済んだ。+地下に入って数分も経たないうちに、目的地に辿り着けた。+破裂した電線、テーブルに積もった埃、壊れた何かの設備……//n何もかもが、ここがすでに廃棄された場所であることを物語っている。
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:全部ボロボロだね。
RO635Mod(0)<Speaker>RO635</Speaker>||:確かに慌てて撤退したように見えます。こんなに色んな物が残ってて。+この小さい設備はなんのために使われてたんでしょう？
()<Speaker></Speaker>||:柱のような形のものが、道の両側にずっしりと並んでいた。+ダンデライオンはそれらを見て、少し苦い表情をした。
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:ハッキングはできないわ……起動することもできない。+物理的に壊されてるのかもしれない。
NytoIsomer(7);NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:こんな設備見たことありません……+私がいた時は、こんなものはなかったんです。
AR15Mod(4)<Speaker>ST AR-15</Speaker>;NPC-Machlian(5)<Position>0,-50</Position>||:フン。
RO635Mod(0)<Speaker>RO635</Speaker>;NPC-Machlian(5)<Position>0,-50</Position>||:指揮官、近くにわたしたち以外の信号はありません。
RO635Mod(0)<Speaker>指揮官</Speaker>;NPC-Machlian(5)<Position>0,-50</Position>||:分かった。警戒しつつ、捜索を始めよう。
RO635Mod(0)<Speaker>RO635</Speaker>;NPC-Machlian(5)<Position>0,-50</Position>||:分かりました。
NPC-Machlian(5)<Speaker></Speaker><Position>0,-50</Position>||:AR小隊はそれぞれ分散し、残された物の中から情報になりそうな物を//n探し始めた。
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:ロビン、合成室はあっちにあります。
NPC-Machlian(5)<Speaker>指揮官</Speaker><Position>0,-50</Position>||:設備の方を見に行ってみよう。ダンデライオン、君も来て。
NytoIsomer(7)<Speaker>ダンデライオン</Speaker><Position>0,-50</Position>||:ええ。
()<Speaker></Speaker>||<黑屏1>:ダンデライオンと一緒に、指揮官とマハリアンは合成室に入った。
()<Speaker></Speaker>||<黑屏2><BIN>70</BIN>:合成室の中も散らかっていた。//n部屋の真ん中に、一つ変な機器があった。+機器の上には厚い埃が積もっており、長い間使われていないのが見てわかる。
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:ここが……血清を作っていた場所です。
NPC-Machlian(5)<Speaker>指揮官</Speaker><Position>0,-50</Position>||:……これが？
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:はい。
NPC-Machlian(5)<Speaker></Speaker><Position>0,-50</Position>||:マハリアンは機器の両側にあるチューブを見て、片手を胸の前にあて、//nもう片方の手でチューブに着いてる針を拭いてみた。
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:まだ……使えるみたいです。
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:電力システムはまだ動いてるわ。+おめでとう指揮官、盗賊たちのお宝を見つけたようね。
NytoIsomer(7)<Speaker>指揮官</Speaker>||:マハリアン？
NPC-Machlian(5)<Speaker></Speaker><Position>0,-50</Position>||:指揮官の問いかけには応えずに、マハリアンは機器のシートに座り、//nチューブを自分の前に引っ張った。
NPC-Machlian(5)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:少し下がってください、ロビン。+この機械は今までの動作を記録しているはずです。+私の血を抽出したら、血清を生成し始めるはずです。
NPC-Machlian(5)<Speaker>指揮官</Speaker><Position>0,-50</Position>||:……分かった。
NPC-Machlian(8)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:……信じてくれてありがとう、ロビン。+必ず、薬を渡しますから。
()<Speaker></Speaker>||:指揮官は頷くと、ダンデライオンと一緒に後ろへ下がった。+マハリアンは歯を食いしばって、針を自分の腕に差し込む。+すると機器は動き出し、合成室の中のライトも光り始めた。
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:その時、通信機が鳴った。
VP1915(0)<Speaker>VP1915</Speaker><通讯框>||:<color=#00CCFF>定期連絡だ、指揮官。</color>
VP1915(0)<Speaker>指揮官</Speaker>||:こっちは順調だ。+目的ポイントに到着し、今捜索をしている。+そっちは異常ないか？
VP1915(0)<Speaker>VP1915</Speaker>||:<color=#00CCFF>ない、すべて正常だ。</color>+<color=#00CCFF>こちらからは見えないが、404小隊は付近を巡回している。</color>+<color=#00CCFF>さっき通信で確認した。</color>
VP1915(0)<Speaker></Speaker>||<BGM>BGM_Empty</BGM><SE1>AVG_whitenoise</SE1>:突然、通信機から変なノイズが聞こえた。
VP1915(0)<Speaker>指揮官</Speaker>||:分かった。ではまた次の連絡で。
VP1915(0)<Speaker>VP1915</Speaker>||:<color=#00CCFF>指揮官……そ……は……</color>
VP1915(0)<Speaker>指揮官</Speaker>||:もしもし？　ペロサ？
VP1915(0)<Speaker>VP1915</Speaker>||<SE1>AVG_whitenoise</SE1>:<color=#00CCFF>し……わ……</color>
()<Speaker></Speaker>||<SE1>AVG_tele_disconnect</SE1>:通信が途絶えた。
()<Speaker>指揮官</Speaker>||:どうした？
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:指揮官――
NytoIsomer(7);NPC-Machlian(7)<Speaker>マハリアン</Speaker><Position>0,-50</Position>||:クッ……！
NytoIsomer(7);NPC-Machlian(7)<Speaker></Speaker><Position>0,-50</Position>||:マハリアンは急に苦しみ悶え始めた。
()<Speaker></Speaker>||<SE1>AVG_tele_connect</SE1>:（ピッ）
()<Speaker></Speaker>||<SE1>AVG_bigglassbreak</SE1>:（ゴゴゴ.......）
()<Speaker></Speaker>||<SE2>Alarm</SE2><SE1>AVG_Helicopter</SE1>:突然、部屋中で機械の音が鳴り始め、//n二人の前でマハリアンが座ってる機器の地面がゆっくりと沈み始めた。+青い光がマハリアンを照らし、もともと青白かった彼女の顔が、//nより一層血の気がなくなったように見えた。
()<Speaker>指揮官</Speaker>||<BGM>BGM_Danger</BGM>:ダンデライオン！
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:コントロールできない。+いや……それだけじゃないわ……+なにも信号を受け取れない――そんな.......私が遮断された？
NytoIsomer(7)<Speaker>指揮官</Speaker>||:なんだと！？
()<Speaker></Speaker>||<SE1>AVG_door_elecport</SE1>:その一瞬で、マハリアンは機器と一緒に地下へ沈んだ。
()<Speaker></Speaker>||<闪屏><duration>5</duration></闪屏><BIN>229</BIN>:金属の板が、沈んだ地面の穴を閉じた。//n部屋には指揮官とダンデライオンしか残っていなかった。
()<Speaker>指揮官</Speaker>||:マハリアン！
M4 SOPMOD IIMod(3)<Speaker>M4 SOPMOD II</Speaker>||:指揮官！　指揮官！　大変だよ！！
M4 SOPMOD IIMod(3)<Speaker></Speaker>||<SE1>RunStep</SE1>:この時、SOP IIが慌てて走ってきた。//nその後ろには難しい顔をしたAR-15とRO635がいる。
M4 SOPMOD IIMod(3)<Speaker>M4 SOPMOD II</Speaker>||:外のあれ……+あの柱みたいのが……急に光り出したよ！
RO635Mod(4)<Speaker>RO635</Speaker>||:指揮官、外との連絡がすべて遮断されました！+地上と連絡を取ることができません！
AR15Mod(4)<Speaker>ST AR-15</Speaker>||:罠ね。+こんなの絶対罠だって言ったでしょ！
()<Speaker>指揮官</Speaker>||:ペロサ？45？
()<Speaker></Speaker>||<SE1>AVG_whitenoise</SE1>:（ザザッ）
()<Speaker>指揮官</Speaker>||:……
M4 SOPMOD IIMod(3)<Speaker>M4 SOPMOD II</Speaker>||:どうしよう、指揮官！
RO635Mod(4)<Speaker>RO635</Speaker>||:ダンデライオン、中は問題ないって言ったじゃない！
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:……
NytoIsomer(7)<Speaker></Speaker>||:ダンデライオンは茫然と自分の両手を見つめていた。+ROの質問がまるで聞こえなかったかのように、自分だけの世界に陥っていた。
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:私……こんなはず.......+分からないわ……+こんな感覚、今まで初めて.......
AR15Mod(0)<Speaker>ST AR-15</Speaker>||:しっかりしなさいあんた！　こんな時にへましてどうするの！？
()<Speaker>指揮官</Speaker>||<BGM>BGM_Empty</BGM>:みんな冷静に！
()<Speaker></Speaker>||:指揮官の大声で、みんなはすぐに冷静になった。
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:……！
RO635Mod(0)<Speaker>RO635</Speaker>||:指揮官……
()<Speaker></Speaker>||<BGM>m_avg_hope</BGM>:指揮官は頭上を見上げた。+404とグリフォン小隊は外で待機している。//nなにか異常があったら、すぐ応援に駆けつけてくれるはずだ。+さっきの通信で、ペロサもきっと異常に気付いている。
()<Speaker>指揮官</Speaker>||:グリフォンと404がもう支援に来ているはずだ。+元の道を引き返して、彼女たちと合流しよう。
RO635Mod(0)<Speaker>RO635</Speaker>||:……はい、分かりました！
NytoIsomer(7)<Speaker></Speaker>||:ダンデライオンは指揮官に目を向けた。
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:……マハリアンは？+薬はどうするの？
NytoIsomer(7);AR15Mod(5)<Speaker>ST AR-15</Speaker>||:薬？　まだ彼女を信じてるわけ！？+アンジェの言う通りだったわよ！　あいつは私たちを騙した！
NytoIsomer(7);AR15Mod(5)<Speaker>指揮官</Speaker>||:……状況はかなりまずい。まずはグリフォン小隊たちと合流しよう。+せめて……
NytoIsomer(7)<Speaker></Speaker>||:指揮官は視線をダンデライオンに戻しながら言う。
NytoIsomer(7)<Speaker>指揮官</Speaker>||:君を元の状態に戻さないといけない。でなければ勝ち目はない。
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:勝ち目？
NytoIsomer(7);AR15Mod(5)<Speaker>ST AR-15</Speaker>||:チッ。
RO635Mod(4)<Speaker>RO635</Speaker>||:こういう時だけ来るのが速いわね。
M4 SOPMOD IIMod(3)<Speaker>M4 SOPMOD II</Speaker>||:ガルルルル――！！
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:……まずいわね。
NytoIsomer(7)<Speaker></Speaker>||<SE1>AVG_Crowd_Run</SE1>:ダンデライオンは眉をひそめて、耳を凝らした。+具体的な距離を計測することはできないが、//nこちらに押し寄せてくる足音だけはちゃんと聞こえる。
NytoIsomer(7)<Speaker>ダンデライオン</Speaker>||:……聞こえた。+申し訳ないけど、まだ聴覚に頼るのに慣れてなくて。
()<Speaker>指揮官</Speaker>||:話しはここまで。+全員迎撃準備！
()<Speaker></Speaker>||<黑屏1><SE1>AVG_weapon_reload</SE1>:指揮官も自らの拳銃を抜き、スライドを引いた。
